MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AARVI,AARVI ENCON LIMITED,        20.45,        21.45,        21.45,        21.20,        21.20,                    85300.00,4000, ,        50.05,        20.45
N,SM,ABINFRA,A B INFRABUILD LIMITED,         9.50,         9.05,         9.05,         9.05,         9.05,                    36200.00,4000, ,        26.70,         9.05
N,SM,ACCURACY,ACCURACY SHIPPING LIMITED,        14.40,        13.75,        13.75,        13.70,        13.70,                   109680.00,8000, ,        87.00,        13.70
N,SM,AHLADA,AHLADA ENGINEERS LIMITED,        46.00,        45.65,        45.65,        45.65,        45.65,                    45650.00,1000, ,        92.00,        36.30
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,         7.70,         7.35,         7.35,         7.35,         7.35,                    58800.00,8000, ,        64.10,         7.35
N,SM,BETA,BETA DRUGS LIMITED,        44.75,        40.00,        40.00,        40.00,        40.00,                    64000.00,1600, ,       124.00,        37.00
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,          .50,          .55,          .55,          .55,          .55,                    12100.00,22000, ,        15.05,          .35
N,SM,BSHSL,BOMBAY SUPER HYBRID SEEDS,       105.10,       107.85,       107.85,       107.85,       107.85,                   129420.00,1200, ,       136.00,        98.20
N,SM,CROWN,CROWN LIFTERS LTD.,        41.35,        42.00,        42.00,        42.00,        42.00,                    42000.00,1000, ,        43.50,        29.90
N,SM,DRSDILIP,DRS DILIP ROADLINES LTD.,        75.00,        75.00,        75.05,        75.00,        75.05,                   360080.00,4800, ,        78.00,        65.50
N,SM,DSML,DEBOCK SALE MARKETING LTD,         4.70,         4.50,         4.50,         4.50,         4.50,                    27000.00,6000, ,        11.40,         3.55
N,SM,FOCUS,FOCUS LIGHTG & FIXTRS LTD,        20.45,        20.50,        20.50,        20.50,        20.50,                    61500.00,3000, ,       173.60,        20.45
N,SM,GLOBAL,GLOBAL EDUCATION LIMITED,        54.90,        53.45,        54.90,        53.45,        54.25,                   325550.00,6000, ,       135.00,        41.20
N,SM,GODHA,GODHA CABCON INSULAT LTD,        19.40,        19.60,        19.60,        19.60,        19.60,                    78400.00,4000, ,        28.00,        10.95
N,SM,HPIL,HINDPRAKASH INDUSTRY LTD,        41.00,        40.90,        40.90,        40.90,        40.90,                   122700.00,3000, ,        41.50,        40.90
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,        75.05,        73.05,        73.05,        73.05,        73.05,                   365250.00,5000, ,       416.00,        73.05
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,         6.10,         6.35,         6.60,         6.25,         6.30,                   114750.00,18000, ,        23.90,         5.40
N,SM,IRISDOREME,IRIS CLOTHINGS LIMITED,       140.00,       140.00,       140.00,       140.00,       140.00,                   224000.00,1600, ,       192.00,       108.00
N,SM,JAKHARIA,JAKHARIA FABRIC LIMITED,       185.00,       185.00,       185.00,       170.00,       170.00,                  1160000.00,6400, ,       207.00,       164.50
N,SM,JALAN,JALAN TRANSOLU. INDIA LTD,         4.70,         4.70,         4.70,         4.70,         4.70,                    14100.00,3000, ,        14.25,         2.85
