MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAKASH,AAKASH EXPLORATION SER L,        14.50,        14.65,        14.65,        14.65,        14.65,                   966900.00,66000, ,        87.80,        14.10
N,SM,AARON,AARON INDUSTRIES LIMITED,        42.75,        42.75,        42.75,        42.75,        42.75,                   141075.00,3300, ,        53.50,        40.00
N,SM,ACCURACY,ACCURACY SHIPPING LIMITED,        22.10,        23.00,        23.20,        23.00,        23.20,                   111040.00,4800, ,        62.80,        12.35
N,SM,AHLADA,AHLADA ENGINEERS LIMITED,        43.90,        43.65,        44.40,        43.00,        44.05,                   261900.00,6000, ,        86.85,        36.30
N,SM,AISL,ANI INTEGRATED SERV LTD.,        17.45,        18.30,        18.30,        18.30,        18.30,                    21960.00,1200, ,        59.95,        14.30
N,SM,AJOONI,AJOONI BIOTECH LIMITED,         7.60,         7.30,         7.30,         7.25,         7.25,                    58200.00,8000, ,        16.05,         6.35
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,         8.20,         7.80,         7.80,         7.80,         7.80,                    62400.00,8000, ,        46.80,         5.85
N,SM,ARVEE,ARVEE LABORATORIES I LTD,        37.60,        39.95,        39.95,        39.95,        39.95,                    79900.00,2000, ,        55.90,        37.60
N,SM,ASCOM,ASCOM LEASIN & INVEST LTD,        33.50,        33.00,        33.00,        32.50,        32.50,                   262000.00,8000, ,        40.50,        30.00
N,SM,AVG,AVG LOGISTICS LIMITED,        33.95,        35.60,        35.60,        35.60,        35.60,                    42720.00,1200, ,       104.85,        23.10
N,SM,BABAFOOD,BABA AGRO FOOD LIMITED,        44.30,        45.30,        46.30,        45.30,        46.30,                   183200.00,4000, ,        70.00,        35.20
N,SM,BCONCEPTS,BRAND CONCEPTS LIMITED,        15.50,        15.00,        15.00,        15.00,        15.00,                    45000.00,3000, ,        50.50,        14.75
N,SM,BETA,BETA DRUGS LIMITED,        52.25,        52.50,        52.50,        52.50,        52.50,                    42000.00,800, ,       105.50,        37.00
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,         1.95,         1.95,         1.95,         1.90,         1.90,                    30800.00,16000, ,        10.70,          .35
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         6.90,         7.20,         7.20,         7.20,         7.20,                    21600.00,3000, ,        19.90,         4.70
N,SM,BSHSL,BOMBAY SUPER HYBRID SEEDS,       108.00,       104.95,       104.95,       104.95,       104.95,                   125940.00,1200, ,       134.05,        85.70
N,SM,CKPLEISURE,CKP LEISURE LIMITED,         3.55,         3.45,         3.55,         3.40,         3.40,                   251200.00,72000, ,         7.55,         3.40
