MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AHLADA,AHLADA ENGINEERS LIMITED,        42.00,        39.90,        39.95,        39.00,        39.00,                   118850.00,3000, ,        93.20,        36.30
N,SM,AVG,AVG LOGISTICS LIMITED,        32.40,        30.00,        30.00,        30.00,        30.00,                    36000.00,1200, ,       108.00,        30.00
N,SM,BETA,BETA DRUGS LIMITED,        44.95,        37.00,        49.00,        37.00,        44.75,                   261200.00,6400, ,       124.00,        37.00
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,          .50,          .45,          .45,          .45,          .45,                     9900.00,22000, ,        15.05,          .45
N,SM,BSHSL,BOMBAY SUPER HYBRID SEEDS,       104.95,       107.90,       107.90,       107.90,       107.90,                   129480.00,1200, ,       136.00,        98.20
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        17.00,        16.50,        16.50,        16.15,        16.15,                    97600.00,6000, ,        63.45,        15.50
N,SM,EIFFL,EURO (I) FRESH FOODS LTD,        77.65,        79.00,        79.50,        75.00,        77.95,                   629440.00,8000, ,       131.00,        75.00
N,SM,FELIX,FELIX INDUSTRIES LTD.,        12.85,        12.25,        12.25,        12.25,        12.25,                    49000.00,4000, ,        25.30,        12.25
N,SM,GLOBAL,GLOBAL EDUCATION LIMITED,        50.80,        45.75,        45.75,        45.75,        45.75,                    91500.00,2000, ,       135.00,        45.75
N,SM,HINDCON,HINDCON CHEMICALS LIMITED,        10.05,         8.05,        10.15,         8.05,        10.15,                    72800.00,8000, ,        25.50,         8.05
N,SM,HPIL,HINDPRAKASH INDUSTRY LTD,        40.90,        40.90,        41.20,        40.90,        41.20,                   369000.00,9000, ,        41.50,        40.90
N,SM,ICEMAKE,ICE MAKE REFRIGERAT LTD,        28.60,        29.15,        30.00,        29.10,        30.00,                   526200.00,18000, ,        89.75,        25.65
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,        78.55,        74.65,        82.45,        74.65,        82.45,                   157100.00,2000, ,       416.00,        74.65
N,SM,KAPSTON,KAPSTON FACILITIES MGMT L,        95.00,        76.00,        76.00,        76.00,        76.00,                   212800.00,2800, ,       111.00,        75.10
N,SM,KSHITIJPOL,KSHITIJ POLYLINE LIMITED,        28.00,        22.40,        22.40,        22.40,        22.40,                    89600.00,4000, ,        37.50,        19.20
N,SM,LAXMICOT,LAXMI COTSPIN LIMITED,         8.80,         7.05,         7.05,         7.05,         7.05,                    42300.00,6000, ,        14.80,         5.80
N,SM,LEXUS,LEXUS GRANITO (INDIA) LTD,         6.35,         6.05,         6.05,         6.05,         6.05,                     6050.00,1000, ,        38.00,         6.05
N,SM,MAHICKRA,MAHICKRA CHEMICAL LIMITED,        70.00,        70.00,        70.00,        70.00,        70.00,                   105000.00,1500, ,        93.50,        41.60
N,SM,MARINE,MARINE ELECTRICAL (I) LTD,        88.75,        88.00,        88.10,        88.00,        88.05,                   528300.00,6000, ,       123.00,        78.00
N,SM,MCL,MADHAV COPPER LIMITED,        60.75,        60.15,        64.00,        59.10,        64.00,                  1024740.00,16800, ,       348.00,        59.10
N,SM,MDL,MARVEL DECOR LIMITED,        23.10,        23.00,        23.00,        23.00,        23.00,                    46000.00,2000, ,        36.10,        13.90
N,SM,MGEL,MANGALAM GLOBAL ENT LTD,        53.75,        53.75,        53.75,        53.75,        53.75,                   107500.00,2000, ,        58.30,        51.05
