MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAKASH,AAKASH EXPLORATION SER L,        22.85,        23.95,        23.95,        23.95,        23.95,                    71850.00,3000, ,        87.80,        13.95
N,SM,AARON,AARON INDUSTRIES LIMITED,        44.00,        44.05,        45.00,        44.05,        45.00,                   586905.00,13200, ,        53.50,        40.00
N,SM,ACCURACY,ACCURACY SHIPPING LIMITED,        37.45,        39.10,        39.10,        38.05,        38.75,                   556960.00,14400, ,        50.00,        12.35
N,SM,AHLADA,AHLADA ENGINEERS LIMITED,        43.50,        45.00,        46.50,        45.00,        46.50,                   136500.00,3000, ,        70.00,        36.30
N,SM,AISL,ANI INTEGRATED SERV LTD.,        19.15,        19.20,        19.20,        18.20,        18.20,                   155280.00,8400, ,        40.00,        14.30
N,SM,AJOONI,AJOONI BIOTECH LIMITED,         8.75,         8.40,         9.15,         8.40,         9.15,                   142400.00,16000, ,        13.75,         6.35
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,         9.80,         9.35,         9.35,         9.35,         9.35,                   149600.00,16000, ,        14.70,         5.85
N,SM,ASLIND,ASL INDUSTRIES LIMITED,         6.25,         6.55,         6.55,         6.55,         6.55,                    26200.00,4000, ,        11.20,         5.95
N,SM,AVG,AVG LOGISTICS LIMITED,        51.25,        49.15,        52.00,        49.15,        50.80,                   303600.00,6000, ,        97.90,        23.10
N,SM,BABAFOOD,BABA AGRO FOOD LIMITED,        47.20,        47.30,        47.50,        47.30,        47.50,                   379600.00,8000, ,        70.00,        35.20
N,SM,BANKA,BANKA BIOLOO LIMITED,        68.25,        69.50,        69.50,        69.50,        69.50,                    83400.00,1200, ,       100.75,        56.75
N,SZ,BANSAL,BANSAL MULTIFLEX LIMITED,         1.50,         1.45,         1.45,         1.45,         1.45,                     2900.00,2000, ,         1.90,         1.45
N,SM,BETA,BETA DRUGS LIMITED,        58.50,        59.05,        59.80,        59.00,        59.80,                   142280.00,2400, ,       105.50,        37.00
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,         1.75,         1.75,         1.80,         1.75,         1.80,                    14300.00,8000, ,         8.10,          .35
N,SM,BSHSL,BOMBAY SUPER HYBRID SEEDS,       105.00,       108.00,       108.00,       108.00,       108.00,                   129600.00,1200, ,       134.05,        85.70
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        23.65,        22.50,        23.00,        22.50,        23.00,                   137000.00,6000, ,        52.50,        15.50
N,SM,CKPPRODUCT,CKP PRODUCTS LIMITED,        25.80,        24.55,        24.55,        24.55,        24.55,                    73650.00,3000, ,        35.50,        23.45
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,         3.20,         3.05,         3.05,         3.05,         3.05,                     9150.00,3000, ,         9.25,         2.45
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,         9.70,        10.10,        10.10,         9.25,         9.50,                   286804.65,29997, ,       102.20,         9.10
N,SM,DPABHUSHAN,D. P. ABHUSHAN LIMITED,        69.50,        74.90,        78.00,        74.00,        77.00,                  7596000.00,100000, ,        78.00,        37.50
N,SM,DRSDILIP,DRS DILIP ROADLINES LTD.,        70.95,        75.00,        75.00,        75.00,        75.00,                  2520000.00,33600, ,        78.00,        65.50
