MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AARON,AARON INDUSTRIES LIMITED,        29.65,        28.25,        30.00,        28.25,        30.00,                   366975.00,12600, ,        58.00,        27.50
N,SM,ACCURACY,ACCURACY SHIPPING LIMITED,        38.35,        38.05,        38.30,        37.00,        38.30,                   303440.00,8000, ,        42.60,        12.35
N,SM,AIROLAM,AIRO LAM LIMITED,        24.00,        24.00,        24.00,        24.00,        24.00,                   144000.00,6000, ,        32.95,        14.45
N,SM,AISL,ANI INTEGRATED SERV LTD.,        21.90,        21.60,        21.60,        21.60,        21.60,                    25920.00,1200, ,        33.10,        14.30
N,SM,AJOONI,AJOONI BIOTECH LIMITED,        30.25,        30.50,        31.55,        29.50,        31.15,                  1711600.00,56000, ,        36.50,         6.35
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,         9.45,         9.50,         9.90,         9.50,         9.85,                   786400.00,80000, ,        14.70,         5.85
N,SM,BABAFOOD,BABA AGRO FOOD LIMITED,        65.50,        65.00,        65.00,        65.00,        65.00,                   130000.00,2000, ,        70.00,        35.20
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,        32.00,        30.00,        30.00,        30.00,        30.00,                    90000.00,3000, ,        42.00,        27.20
N,SM,BETA,BETA DRUGS LIMITED,       101.75,        99.00,       101.00,        94.05,        97.45,                  1880840.00,19200, ,       108.00,        37.00
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         7.45,         7.75,         7.75,         7.75,         7.75,                    69750.00,9000, ,        19.90,         4.70
N,SM,BSHSL,BOMBAY SUPER HYBRID SEEDS,        92.00,        92.00,        92.00,        92.00,        92.00,                   147200.00,1600, ,       134.05,        85.70
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        25.00,        23.90,        24.00,        23.75,        24.00,                   334900.00,14000, ,        49.25,        15.50
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,        13.25,        12.60,        12.60,        12.60,        12.60,                   125987.40,9999, ,       102.20,         5.55
N,SM,DANGEE,DANGEE DUMS LIMITED,        94.00,        94.50,        94.50,        94.50,        94.50,                   151200.00,1600, ,       145.00,        71.00
N,SM,DEVIT,DEV INFO TECHNOLOGY LTD,       111.25,       111.25,       111.50,       106.00,       111.50,                  1627875.00,15000, ,       120.00,        57.00
N,SM,DSML,DEBOCK SALE MARKETING LTD,        11.45,        11.45,        11.45,        11.40,        11.40,                   137100.00,12000, ,        13.75,         3.50
N,SM,E2E,E2E NETWORKS LIMITED,        27.65,        26.40,        28.90,        26.40,        28.85,                   168200.00,6000, ,        34.40,        13.30
N,SM,EIFFL,EURO (I) FRESH FOODS LTD,        92.00,        91.00,        91.50,        91.00,        91.00,                   218800.00,2400, ,       131.00,        71.00
N,SM,FELIX,FELIX INDUSTRIES LTD.,        36.85,        35.10,        35.10,        35.05,        35.10,                   421000.00,12000, ,        37.20,        10.80
N,SM,FOCUS,FOCUS LIGHTG & FIXTRS LTD,        20.95,        20.10,        20.10,        19.95,        20.00,                   120150.00,6000, ,        52.50,        15.50
N,SM,GLOBE,GLOBE TEXTILES (I) LTD.,        50.00,        49.00,        49.00,        49.00,        49.00,                    98000.00,2000, ,        60.25,        18.00
