MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AARON,AARON INDUSTRIES LIMITED,        48.50,        44.00,        49.10,        44.00,        49.10,                   462330.00,9900, ,        53.50,        39.00
N,SM,AARVI,AARVI ENCON LIMITED,        26.80,        27.00,        27.00,        27.00,        27.00,                    54000.00,2000, ,        50.05,        25.55
N,SM,ABINFRA,A B INFRABUILD LIMITED,        12.00,        11.40,        11.40,        11.40,        11.40,                    45600.00,4000, ,        26.70,        11.35
N,SM,ACCURACY,ACCURACY SHIPPING LIMITED,        21.90,        20.90,        20.90,        20.85,        20.85,                   333680.00,16000, ,        87.00,        20.80
N,SM,AHLADA,AHLADA ENGINEERS LIMITED,        50.10,        52.20,        56.50,        52.20,        56.10,                   276600.00,5000, ,       140.00,        36.30
N,SM,ASCOM,ASCOM LEASIN & INVEST LTD,        32.50,        32.50,        32.50,        32.50,        32.50,                   130000.00,4000, ,        32.90,        30.00
N,SM,AVG,AVG LOGISTICS LIMITED,        66.05,        61.50,        63.75,        61.50,        63.75,                   150300.00,2400, ,       108.00,        60.00
N,SM,BCONCEPTS,BRAND CONCEPTS LIMITED,        26.00,        26.25,        26.25,        26.25,        26.25,                    78750.00,3000, ,        74.50,        23.90
N,SM,BETA,BETA DRUGS LIMITED,        70.00,        65.35,        65.35,        64.00,        65.00,                  3378640.00,52000, ,       124.00,        57.60
N,SM,BSHSL,BOMBAY SUPER HYBRID SEEDS,       107.25,       107.00,       107.50,       107.00,       107.50,                   257400.00,2400, ,       149.00,       106.50
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,         7.00,         7.35,         7.35,         7.35,         7.35,                    44100.00,6000, ,        10.50,         2.45
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,        78.40,        79.90,        82.00,        79.90,        81.60,                 33600400.00,412000, ,        82.00,        11.85
N,SM,DCI,DC INFOTECH AND COMUN LTD,        45.20,        45.30,        45.45,        45.20,        45.45,                   950850.00,21000, ,        45.50,        45.20
N,SM,DEVIT,DEV INFO TECHNOLOGY LTD,        75.25,        75.50,        75.55,        75.50,        75.55,                   226575.00,3000, ,       101.00,        65.00
N,SM,DPABHUSHAN,D. P. ABHUSHAN LIMITED,        60.50,        61.00,        61.00,        61.00,        61.00,                   244000.00,4000, ,        61.00,        37.50
N,SM,DSML,DEBOCK SALE MARKETING LTD,         5.30,         5.40,         5.40,         5.40,         5.40,                    32400.00,6000, ,        12.05,         3.55
N,SM,E2E,E2E NETWORKS LIMITED,        22.45,        21.50,        22.35,        21.35,        21.35,                   258700.00,12000, ,        57.00,        18.70
N,SM,EIFFL,EURO (I) FRESH FOODS LTD,       113.00,       113.20,       113.50,       113.20,       113.50,                   362720.00,3200, ,       131.00,        81.00
N,SM,FOURTHDIM,FOURTH DIMEN. SOLUT. LTD,         6.30,         6.30,         6.30,         6.30,         6.30,                     6300.00,1000, ,        45.00,         6.00
N,SM,GEEKAYWIRE,GEEKAY WIRES LIMITED,        38.50,        38.50,        38.50,        38.50,        38.50,                   308000.00,8000, ,        38.60,        31.00
N,SM,GODHA,GODHA CABCON INSULAT LTD,        12.90,        13.50,        13.50,        13.50,        13.50,                    54000.00,4000, ,        30.00,        10.95
N,SM,GOLDSTAR,GOLDSTAR POWER LIMITED,        23.85,        22.70,        22.70,        22.70,        22.70,                   136200.00,6000, ,        29.80,        22.70
N,SM,ICEMAKE,ICE MAKE REFRIGERAT LTD,        52.40,        52.00,        52.00,        52.00,        52.00,                   104000.00,2000, ,        89.75,        52.00
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,       103.00,       106.90,       108.15,       103.00,       108.15,                  2383150.00,23000, ,       416.00,       102.00
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,        11.00,        10.85,        10.85,        10.85,        10.85,                    32550.00,3000, ,        26.00,        10.85
N,SM,JAKHARIA,JAKHARIA FABRIC LIMITED,       181.00,       180.00,       180.00,       180.00,       180.00,                   144000.00,800, ,       207.00,       180.00
