MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        42.50,        42.55,        42.55,        42.55,        42.55,                   127650.00,3000, ,        48.00,        42.25
N,SM,ACCURACY,ACCURACY SHIPPING LIMITED,        27.05,        28.00,        28.40,        28.00,        28.40,                  2106240.00,75200, ,        42.60,        12.35
N,SM,AHLADA,AHLADA ENGINEERS LIMITED,        86.00,        89.45,        90.30,        86.60,        88.55,                   892450.00,10000, ,        90.30,        36.30
N,SM,AISL,ANI INTEGRATED SERV LTD.,        20.75,        20.20,        20.20,        20.20,        20.20,                    24240.00,1200, ,        28.55,        14.30
N,SM,AJOONI,AJOONI BIOTECH LIMITED,        31.65,        31.65,        32.70,        30.60,        32.60,                   640600.00,20000, ,        36.50,         6.35
N,SM,AKG,AKG EXIM LIMITED,        44.40,        46.10,        46.10,        46.10,        46.10,                   295040.00,6400, ,        76.50,        30.00
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,        28.00,        29.00,        29.00,        29.00,        29.00,                    58000.00,2000, ,        38.95,        25.80
N,SM,AVG,AVG LOGISTICS LIMITED,        55.50,        53.10,        57.80,        52.75,        57.80,                   259980.00,4800, ,        84.00,        23.10
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,        40.00,        40.50,        40.50,        40.10,        40.10,                   241800.00,6000, ,        42.80,        27.20
N,SM,BCONCEPTS,BRAND CONCEPTS LIMITED,        15.00,        14.55,        14.55,        14.55,        14.55,                    43650.00,3000, ,        28.45,        13.70
N,SM,BETA,BETA DRUGS LIMITED,       116.50,       120.00,       120.00,       114.25,       114.40,                   646680.00,5600, ,       140.80,        37.00
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         6.65,         6.65,         6.70,         6.35,         6.45,                   117000.00,18000, ,        15.50,         4.70
N,SM,BTML,BODHI TREE MULTIMEDIA LTD,        83.00,        90.00,        90.00,        90.00,        90.00,                   108000.00,1200, ,        96.00,        74.50
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        22.55,        23.00,        23.65,        23.00,        23.65,                   231300.00,10000, ,        37.50,        15.50
N,SM,CKPLEISURE,CKP LEISURE LIMITED,         2.85,         2.75,         2.95,         2.75,         2.95,                    45200.00,16000, ,         7.55,         2.75
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,         2.80,         2.90,         2.90,         2.90,         2.90,                    17400.00,6000, ,         9.25,         2.25
N,SM,DSML,DEBOCK SALE MARKETING LTD,        19.40,        18.45,        18.45,        18.45,        18.45,                   110700.00,6000, ,        21.95,         3.50
N,SM,E2E,E2E NETWORKS LIMITED,        36.75,        38.45,        38.55,        38.45,        38.55,                   462300.00,12000, ,        57.95,        13.30
N,SM,EIFFL,EURO (I) FRESH FOODS LTD,        95.00,        95.00,        95.50,        95.00,        95.50,                   304800.00,3200, ,       118.90,        71.00
N,SM,FOCUS,FOCUS LIGHTG & FIXTRS LTD,        18.05,        18.05,        18.95,        18.05,        18.95,                   165150.00,9000, ,        35.70,        15.50
N,SZ,FOURTHDIM,FOURTH DIMEN. SOLUT. LTD,        11.15,        10.60,        10.60,        10.60,        10.60,                    53000.00,5000, ,        13.65,         5.55
N,SM,GANGAFORGE,GANGA FORGING LIMITED,        19.50,        19.10,        19.85,        19.05,        19.40,                  1751100.00,90000, ,        21.00,         8.70
N,SM,GODHA,GODHA CABCON INSULAT LTD,        34.50,        34.00,        34.05,        33.90,        33.95,                   543600.00,16000, ,        34.95,        11.80
N,SM,GRETEX,GRETEX INDUSTRIES LTD.,         6.40,         6.70,         6.70,         6.70,         6.70,                    40200.00,6000, ,         6.70,         5.20
N,SM,HINDCON,HINDCON CHEMICALS LIMITED,        25.50,        26.25,        26.25,        25.15,        25.25,                   925800.00,36000, ,        27.00,         8.05
N,SM,HUSYSLTD,HUSYS CONSULTING LTD.,       108.00,       102.60,       102.60,       102.60,       102.60,                   205200.00,2000, ,       131.85,        20.50
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,        82.50,        82.50,        86.60,        80.15,        86.45,                   508550.00,6000, ,       315.00,        70.25
