MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AARON,AARON INDUSTRIES LIMITED,        49.20,        50.00,        50.00,        50.00,        50.00,                   165000.00,3300, ,        51.85,        40.00
N,SM,ABINFRA,A B INFRABUILD LIMITED,         9.20,         8.75,         8.75,         8.75,         8.75,                    35000.00,4000, ,        21.00,         8.45
N,SM,ACCURACY,ACCURACY SHIPPING LIMITED,        38.80,        42.60,        42.60,        38.10,        38.10,                   264400.00,6400, ,        42.60,        12.35
N,SM,AHLADA,AHLADA ENGINEERS LIMITED,        43.00,        42.50,        44.50,        42.50,        44.50,                   131500.00,3000, ,        69.95,        36.30
N,SM,AIROLAM,AIRO LAM LIMITED,        21.50,        22.00,        22.10,        22.00,        22.10,                   132300.00,6000, ,        32.95,        14.45
N,SM,AJOONI,AJOONI BIOTECH LIMITED,        33.50,        34.00,        35.00,        33.50,        34.80,                  5597600.00,164000, ,        35.75,         6.35
N,SM,AKG,AKG EXIM LIMITED,        43.70,        44.00,        51.00,        44.00,        48.30,                  3198600.00,68000, ,        51.00,        30.00
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,         7.85,         7.50,         7.90,         7.50,         7.90,                   123200.00,16000, ,        14.70,         5.85
N,SM,ARVEE,ARVEE LABORATORIES I LTD,        48.00,        51.00,        57.60,        51.00,        57.60,                   331200.00,6000, ,        57.60,        37.60
N,SM,AVG,AVG LOGISTICS LIMITED,        44.00,        46.10,        46.10,        46.10,        46.10,                    55320.00,1200, ,        97.90,        23.10
N,SM,BANKA,BANKA BIOLOO LIMITED,        93.80,        94.95,        96.95,        89.15,        90.05,                  1534800.00,16800, ,       102.00,        56.75
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,        35.00,        34.50,        34.55,        34.50,        34.50,                   207150.00,6000, ,        42.00,        21.60
N,SM,BETA,BETA DRUGS LIMITED,        87.00,        86.05,        86.05,        86.00,        86.00,                   137640.00,1600, ,       104.60,        37.00
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,         1.85,         1.80,         1.80,         1.80,         1.80,                     3600.00,2000, ,         4.40,          .35
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         9.80,         9.40,         9.45,         9.35,         9.35,                   309150.00,33000, ,        19.90,         4.70
N,SM,BSHSL,BOMBAY SUPER HYBRID SEEDS,       129.00,       115.10,       115.10,       115.00,       115.00,                   736320.00,6400,XB,       134.05,        85.70
N,SM,CKPLEISURE,CKP LEISURE LIMITED,         3.50,         3.50,         3.50,         3.50,         3.50,                    14000.00,4000, ,         7.55,         3.15
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,         3.65,         3.80,         3.80,         3.80,         3.80,                    34200.00,9000, ,         9.25,         2.40
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,         6.35,         6.60,         6.65,         6.60,         6.65,                    44162.25,6666, ,       102.20,         5.55
N,SM,DEVIT,DEV INFO TECHNOLOGY LTD,       108.50,       109.00,       109.00,       109.00,       109.00,                   327000.00,3000, ,       120.00,        57.00
N,SM,DPABHUSHAN,D. P. ABHUSHAN LIMITED,        87.20,        89.85,        91.00,        88.05,        89.80,                  5395400.00,60000, ,        91.00,        37.50
N,SM,DRSDILIP,DRS DILIP ROADLINES LTD.,        72.00,        71.00,        74.60,        71.00,        74.45,                 11666240.00,160000, ,        78.00,        60.00
N,SM,DSML,DEBOCK SALE MARKETING LTD,        12.00,        12.60,        12.60,        12.55,        12.55,                   150900.00,12000, ,        12.60,         3.50
