MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AARON,AARON INDUSTRIES LIMITED,        49.25,        49.40,        49.40,        49.40,        49.40,                   163020.00,3300, ,        53.50,        39.00
N,SM,ACCURACY,ACCURACY SHIPPING LIMITED,        22.60,        21.50,        21.85,        21.50,        21.50,                  1664400.00,76800, ,        87.00,        20.80
N,SM,AIROLAM,AIRO LAM LIMITED,        22.20,        22.00,        22.00,        22.00,        22.00,                    66000.00,3000, ,        37.95,        20.15
N,SM,AJOONI,AJOONI BIOTECH LIMITED,        10.40,        10.90,        10.90,        10.90,        10.90,                    43600.00,4000, ,        27.65,         7.25
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,        10.80,        10.30,        10.30,        10.30,        10.30,                    82400.00,8000, ,        64.10,         7.80
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,        34.00,        34.50,        35.90,        34.50,        35.90,                  2362500.00,66000, ,        54.00,        21.60
N,SM,BCONCEPTS,BRAND CONCEPTS LIMITED,        28.45,        27.25,        27.25,        27.25,        27.25,                    81750.00,3000, ,        74.50,        23.90
N,SM,BETA,BETA DRUGS LIMITED,        65.30,        62.05,        62.05,        61.70,        62.00,                   495200.00,8000, ,       124.00,        57.60
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,          .90,          .85,          .85,          .85,          .85,                     8500.00,10000, ,        16.25,          .85
N,SM,BSHSL,BOMBAY SUPER HYBRID SEEDS,       109.00,       111.00,       111.00,       111.00,       111.00,                   133200.00,1200, ,       136.00,       105.00
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        28.85,        27.45,        30.15,        27.45,        29.00,                   173200.00,6000, ,        63.45,        27.45
N,SM,CKPLEISURE,CKP LEISURE LIMITED,         5.75,         5.50,         6.00,         5.50,         6.00,                   810600.00,136000, ,         7.55,         4.70
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,        39.45,        37.50,        37.50,        37.50,        37.50,                   249975.00,6666, ,       102.20,        11.85
