MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        69.00,        71.00,        71.00,        69.10,        69.10,                   420300.00,6000, ,        78.00,        42.40
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,        41.80,        43.45,        43.65,        43.00,        43.00,                   694400.00,16000, ,        61.35,        40.00
N,SM,ACEINTEG,ACE INTEGRATED SOLU. LTD.,        27.40,        27.60,        27.60,        27.60,        27.60,                   124200.00,4500, ,        27.60,        14.45
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        23.15,        24.30,        24.30,        24.30,        24.30,                   291600.00,12000, ,        38.60,        19.00
N,SM,AISL,ANI INTEGRATED SERV LTD.,        61.00,        62.75,        62.75,        58.05,        61.00,                   288360.00,4800, ,        72.45,        31.55
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,         6.15,         6.45,         6.45,         6.45,         6.45,                   258000.00,40000, ,         9.75,         5.65
N,SM,ASCOM,ASCOM LEASIN & INVEST LTD,        68.90,        72.30,        72.30,        72.30,        72.30,                   289200.00,4000, ,        81.00,        30.00
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        40.00,        39.50,        39.50,        38.00,        38.00,                 43786000.00,1152000, ,        48.75,        11.00
N,SM,ATALREAL,ATAL REALTECH LIMITED,       141.00,       143.90,       143.90,       135.75,       139.75,                  3346560.00,24000, ,       188.40,        30.95
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,       270.00,       270.00,       275.00,       270.00,       271.00,                  1635000.00,6000, ,       307.00,        73.00
N,SM,BETA,BETA DRUGS LIMITED,       956.45,       910.10,       993.95,       910.10,       954.00,                 14176280.00,14800, ,      1024.40,       176.00
N,SM,BEWLTD,BEW ENGINEERING LIMITED,       644.25,       676.45,       676.45,       676.45,       676.45,                   169112.50,250, ,      1187.20,       228.15
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       510.00,       525.00,       525.00,       500.00,       501.00,                  2459940.00,4800, ,       567.10,       117.90
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         5.70,         5.70,         5.80,         5.45,         5.50,                   368700.00,66000, ,        12.50,         4.60
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,        10.85,        10.35,        10.35,        10.35,        10.35,                    62100.00,6000, ,        21.05,         8.20
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,        10.40,         9.90,         9.90,         9.90,         9.90,                    32996.70,3333, ,        13.75,         5.20
N,SM,COOLCAPS,COOL CAPS INDUSTRIES LTD,        76.45,        73.10,        75.10,        72.65,        75.00,                  9014400.00,123000, ,        83.90,        41.50
N,SM,DCI,DC INFOTECH AND COMUN LTD,        43.35,        43.60,        43.90,        43.60,        43.90,                   787500.00,18000, ,       100.00,        35.95
N,SM,DKEGL,D K ENTERPRISES GLOBAL L,        43.10,        40.25,        42.75,        40.20,        42.75,                   998400.00,24000, ,        72.60,        35.10
N,SM,DUGLOBAL,DUDIGITAL GLOBAL LIMITED,       380.00,       391.85,       392.50,       391.85,       392.50,                   784350.00,2000, ,       449.80,        95.00
N,SM,DYNAMIC,DYNAMIC SRVCS & SEC LTD,        14.10,        14.70,        14.80,        14.15,        14.40,                   351200.00,24000, ,        57.70,        14.10
N,SM,EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,       211.05,       200.50,       200.50,       200.50,       200.50,                   120300.00,600, ,       306.00,        98.00
N,SM,EUROBOND,EURO PANEL PRODUCTS LTD,       122.00,       121.00,       121.00,       117.75,       120.00,                  2395600.00,20000, ,       147.65,        72.05
N,SM,FELIX,FELIX INDUSTRIES LTD.,        18.90,        18.90,        18.90,        18.10,        18.10,                   148000.00,8000, ,        46.95,        12.35
N,SM,FOCE,FOCE INDIA LIMITED,       260.25,       242.00,       242.00,       242.00,       242.00,                   145200.00,600, ,       269.00,       185.10
N,SM,GOLDSTAR,GOLDSTAR POWER LIMITED,        26.20,        25.35,        25.35,        25.35,        25.35,                   608400.00,24000, ,        28.55,        20.00
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,         4.75,         4.55,         4.70,         4.55,         4.55,                   316800.00,69000, ,        20.45,         4.55
N,SM,JAINAM,JAINAM FER ALLOYS (I) LTD,       182.00,       184.00,       184.00,       180.00,       180.00,                  1089000.00,6000, ,       218.60,        69.70
N,SM,JSLL,JEENA SIKHO LIFECARE LTD,       180.95,       182.50,       182.50,       170.10,       171.65,                  7774100.00,44000, ,       182.50,       170.10
N,SM,KNAGRI,KN AGRI RESOURCES LIMITED,       234.80,       231.10,       231.10,       209.90,       212.65,                 28369840.00,129600, ,       261.00,       202.00
N,SM,KOTYARK,KOTYARK INDUSTRIES LTD,       315.40,       315.00,       315.00,       299.65,       299.65,                  1806520.00,6000, ,       402.00,        67.90
N,SM,KRISHIVAL,EMPYREAN CASHEWS LIMITED,       128.60,       135.00,       135.00,       133.90,       135.00,                 15384600.00,114000, ,       135.00,        68.00
N,SM,KRISHNADEF,KRISHNA DEF AND ALD IND L,       101.40,       101.60,       103.95,        91.30,        92.10,                 17354400.00,180000, ,       118.35,        91.30
N,SM,KSOLVES,KSOLVES INDIA LIMITED,       342.55,       340.20,       347.50,       340.20,       341.20,                  3429280.00,10000, ,      1718.20,       292.60
N,SM,LEXUS,LEXUS GRANITO (INDIA) LTD,        57.75,        60.00,        60.00,        54.90,        54.90,                  3496050.00,63000, ,        60.00,        10.30
N,SM,MADHAVBAUG,VAIDYA SANE AYUR LAB LTD,       187.50,       195.80,       195.80,       189.20,       189.20,                  1222080.00,6400, ,       249.40,       137.90
N,SM,MAHICKRA,MAHICKRA CHEMICAL LIMITED,        72.50,        72.85,        75.80,        72.10,        74.00,                   661875.00,9000, ,        96.50,        72.10
N,SM,MANAV,MANAV INFRA PROJECTS LTD,         6.80,         6.50,         6.50,         6.50,         6.50,                    26000.00,4000, ,         8.45,         4.95
N,SM,MHHL,MOHINI HEALTH&HYGIENE LTD,        41.10,        41.15,        41.45,        37.60,        38.90,                  1194000.00,30000, ,        47.40,        19.15
N,SM,MILTON,MILTON INDUSTRIES LIMITED,        16.40,        16.05,        16.05,        16.00,        16.00,                   141020.00,8800, ,        27.05,        15.00
N,SM,NARMADA,NARMADA AGROBASE LIMITED,        22.25,        23.00,        23.00,        23.00,        23.00,                   165600.00,7200, ,        23.00,         9.50
N,SM,NIDAN,NIDAN LABS AND HEALTH LTD,        40.95,        40.00,        40.95,        40.00,        40.10,                   202050.00,5000, ,        70.70,        32.20
N,SM,NPST,NETWORK PEOPLE SRV TECH L,        78.50,        70.05,        70.05,        70.00,        70.00,                   224080.00,3200, ,        82.00,        49.05
N,SM,NRL,NUPUR RECYCLERS LIMITED,       227.40,       216.05,       216.05,       216.05,       216.05,                  3564825.00,16500, ,       316.05,       124.20
N,SM,OMFURN,OMFURN INDIA LIMITED,        11.70,        12.25,        12.25,        12.25,        12.25,                    73500.00,6000, ,        12.25,         8.60
N,SM,OSIAHYPER,OSIA HYPER RETAIL LTD,       331.50,       330.00,       335.00,       329.00,       329.00,                  1058400.00,3200, ,       397.00,       120.00
N,SM,OSWALSEEDS,SHREEOSWAL S AND CHE LTD,        73.50,        75.00,        75.00,        75.00,        75.00,                   300000.00,4000, ,        99.80,        30.60
N,SM,PARTYCRUS,PARTY CRUISERS LIMITED,        97.95,        96.00,        96.00,        96.00,        96.00,                   192000.00,2000, ,       122.00,        16.50
N,SM,PAVNAIND,PAVNA INDUSTRIES LIMITED,       310.00,       310.00,       310.00,       310.00,       310.00,                   248000.00,800, ,       340.00,       165.10
N,SM,PENTAGOLD,PENTA GOLD LIMITED,       225.15,       236.40,       236.40,       236.40,       236.40,                   709200.00,3000, ,       238.00,        61.10
N,SM,PERFECT,PERFECT INFRAENGINEER LTD,         9.50,         9.95,         9.95,         9.95,         9.95,                   119400.00,12000, ,        12.00,         8.25
N,SM,PRECISION,PRECISION METALIKS LTD,        39.00,        39.80,        39.80,        38.00,        38.00,                   617700.00,16000, ,        55.95,        34.00
N,SM,PROLIFE,PROLIFE INDUSTRIES LTD,       155.00,       150.00,       150.00,       150.00,       150.00,                   450000.00,3000, ,       191.40,        42.20
N,SM,PROPEQUITY,P. E. ANALYTICS LIMITED,       170.00,       171.00,       171.00,       163.00,       165.00,                  2994600.00,18000, ,       204.10,       162.00
N,SM,QUADPRO,QUADPRO ITES LIMITED,        10.70,        10.50,        10.50,        10.10,        10.10,                   123600.00,12000, ,        18.80,         9.00
N,SM,REXPIPES,REX PIPES AND CABLES LTD,        36.50,        34.85,        35.60,        34.70,        35.35,                   701200.00,20000, ,        64.35,        26.00
N,SM,RICHA,RICHA INFO SYSTEMS LTD,        87.45,        77.00,        87.50,        77.00,        87.35,                   251850.00,3000, ,       104.95,        65.10
N,SM,SARVESHWAR,SARVESHWAR FOODS LIMITED,        43.85,        41.75,        41.75,        41.70,        41.70,                   133520.00,3200, ,        67.65,        17.10
N,SM,SECURCRED,SECUR CREDENTIALS LIMITED,       133.65,       127.10,       127.10,       127.00,       127.00,                   990690.00,7800, ,       145.00,        12.00
N,SM,SHIGAN,SHIGAN QUANTUM TECH LTD,       121.40,       124.00,       130.60,       120.50,       125.90,                 16405650.00,129000, ,       140.00,        93.00
N,SM,SHUBHLAXMI,SHUBHLAXMI JEWEL ART LTD,        15.40,        16.15,        16.15,        16.15,        16.15,                    32300.00,2000, ,        24.30,        11.20
N,SM,SILVERTUC,SILVER TOUCH TECHNO LTD,       187.60,       200.00,       204.00,       200.00,       202.00,                  4646000.00,23000, ,       215.90,        72.00
N,SM,SOLEX,SOLEX ENERGY LIMITED,       198.00,       197.95,       197.95,       188.10,       188.10,                  2277300.00,12000, ,       210.35,        40.65
N,SM,SPRL,SP REFRACTORIES LIMITED,        80.00,        80.00,        80.00,        80.00,        80.00,                   256000.00,3200, ,        85.00,        80.00
N,SM,SSINFRA,S S INFRA DEVP CONSL LTD,        19.80,        19.00,        20.75,        19.00,        20.75,                   181050.00,9000, ,        33.40,         8.00
N,SM,SWARAJ,SWARAJ SUITING LIMITED,        76.25,        78.70,        83.85,        78.70,        82.35,                 24604100.00,296000, ,        83.85,        49.50
N,SM,THEJO,THEJO ENGINEERING LIMITED,      1168.80,      1165.00,      1165.00,      1075.00,      1078.75,                  2336092.50,2100, ,      3950.00,       826.00
N,SM,UCL,USHANTI COLOUR CHEM LTD,        59.10,        59.00,        60.00,        54.10,        54.10,                  2258200.00,38000, ,        69.40,        32.00
N,SM,URAVI,URAVI T AND WEDG LAMP LTD,       113.00,       110.00,       110.00,       110.00,       110.00,                  4488000.00,40800, ,       155.00,       109.50
N,SM,VINNY,VINNY OVERSEAS LIMITED,        66.75,        66.75,        66.75,        63.45,        63.45,                   390600.00,6000, ,        77.55,        29.00
N,SM,VIVO,VIVO COLLAB SOLUTIONS LTD,       167.65,       159.50,       159.50,       159.30,       159.30,                  1530320.00,9600, ,       369.80,       145.00
N,SM,VMARCIND,V MARC INDIA LIMITED,        40.60,        41.00,        41.95,        38.70,        40.60,                  1224000.00,30000, ,        52.80,        25.35
N,SM,VSCL,VADIVARHE SPCLTY CHEM LTD,        20.75,        20.75,        20.75,        20.75,        20.75,                    62250.00,3000, ,        35.05,        13.45
N,SM,WALPAR,WALPAR NUTRITIONS LIMITED,        37.75,        38.00,        39.60,        36.10,        39.45,                  1005000.00,26000, ,        51.50,        25.50
N,SM,WEWIN,WE WIN LIMITED,        41.10,        43.15,        43.15,        43.15,        43.15,                   129450.00,3000, ,        57.55,        13.05
