MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        71.00,        72.00,        73.00,        67.00,        67.00,                  2310300.00,33000, ,        73.00,        42.00
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        21.80,        22.85,        22.85,        22.85,        22.85,                    45700.00,2000, ,        24.05,        14.45
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        26.70,        25.40,        25.40,        25.40,        25.40,                    76200.00,3000, ,        38.60,        19.00
N,SM,AISL,ANI INTEGRATED SERV LTD.,        53.75,        52.15,        53.00,        52.15,        53.00,                   126180.00,2400, ,        71.00,        22.70
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,         7.25,         7.60,         7.60,         7.40,         7.60,                   844800.00,112000, ,        13.20,         6.35
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        38.00,        36.15,        39.90,        36.15,        39.90,                   623200.00,16000, ,        48.75,        11.00
N,SM,ATALREAL,ATAL REALTECH LIMITED,       178.15,       175.00,       178.15,       175.00,       177.30,                  1134720.00,6400, ,       188.40,        30.95
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,       218.10,       229.00,       229.00,       229.00,       229.00,                  1374000.00,6000, ,       229.00,        55.05
N,SM,BETA,BETA DRUGS LIMITED,       631.75,       612.00,       620.00,       600.00,       601.00,                  3147540.00,5200, ,       669.65,       112.00
N,SM,BEWLTD,BEW ENGINEERING LIMITED,       622.75,       653.85,       653.85,       653.85,       653.85,                  1307700.00,2000, ,       653.85,       228.15
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       140.15,       147.95,       147.95,       146.95,       147.95,                   708960.00,4800, ,       148.30,       117.90
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         9.45,         9.90,         9.90,         9.00,         9.00,                 14020500.00,1494000, ,        15.55,         4.60
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        29.05,        30.35,        30.50,        29.00,        30.20,                   481900.00,16000, ,        36.90,        18.10
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,        13.50,        14.15,        14.15,        12.85,        13.25,                   162750.00,12000, ,        21.05,         3.70
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,         9.70,         9.45,        10.15,         9.45,        10.15,                   164650.20,16665, ,        10.15,         5.20
N,SM,DESTINY,DESTINY LOGISTICS & I LTD,        12.20,        12.80,        12.80,        12.80,        12.80,                  1152000.00,90000, ,        15.35,         8.05
N,SM,DEVIT,DEV INFO TECHNOLOGY LTD,        92.60,        93.10,       111.10,        93.10,       111.10,                 10762650.00,102000, ,       165.00,        56.00
N,SM,DKEGL,D K ENTERPRISES GLOBAL L,        43.55,        44.00,        46.05,        44.00,        45.00,                  2730150.00,60000, ,        50.40,        35.10
N,SM,DSML,DEBOCK SALE MARKETING LTD,       134.90,       138.50,       138.50,       137.00,       137.00,                  4137000.00,30000, ,       157.00,         5.75
N,SM,DUDIGITAL,DU DIGITAL TECHNOLOG LTD,       183.00,       186.00,       192.00,       185.00,       192.00,                  1510000.00,8000, ,       212.00,        95.00
