MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,        43.95,        43.95,        43.95,        42.25,        42.90,                  1208000.00,28000, ,        61.35,        42.25
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        19.70,        20.00,        20.30,        20.00,        20.30,                   180900.00,9000, ,        38.60,        19.00
N,SM,ASCOM,ASCOM LEASIN & INVEST LTD,        33.40,        35.05,        35.05,        35.05,        35.05,                   280400.00,8000, ,        81.00,        30.00
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        38.00,        37.00,        39.90,        36.10,        39.90,                   923000.00,24000, ,        48.75,        11.00
N,SM,ATALREAL,ATAL REALTECH LIMITED,       107.55,       114.40,       122.00,       105.00,       114.40,                 16036720.00,147200, ,       188.40,        30.95
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,        68.40,        71.80,        71.80,        71.80,        71.80,                   143600.00,2000, ,        86.00,        29.60
N,SM,AVROIND,AVRO INDIA LIMITED,        61.50,        64.55,        64.55,        64.55,        64.55,                   400210.00,6200, ,       115.95,        35.00
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,       250.00,       250.00,       250.00,       250.00,       250.00,                   250000.00,1000, ,       291.15,        73.00
N,SM,BETA,BETA DRUGS LIMITED,       565.50,       565.25,       577.20,       565.25,       577.20,                   342490.00,600, ,       695.00,       119.00
N,SM,BEWLTD,BEW ENGINEERING LIMITED,       799.50,       760.00,       799.95,       759.55,       793.15,                  1362125.00,1750, ,      1187.20,       228.15
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       416.50,       426.00,       426.00,       426.00,       426.00,                   511200.00,1200, ,       449.00,       117.90
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         5.65,         5.45,         5.85,         5.45,         5.75,                   674850.00,120000, ,        12.70,         4.60
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        40.50,        42.50,        42.50,        42.50,        42.50,                   425000.00,10000, ,        42.50,        18.20
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,         8.55,         8.90,         8.95,         8.90,         8.95,                   160350.00,18000, ,        21.05,         4.55
N,SM,DKEGL,D K ENTERPRISES GLOBAL L,        42.50,        42.10,        45.00,        42.10,        45.00,                   395100.00,9000, ,        72.60,        35.10
N,SM,DRL,DHANUKA REALTY LIMITED,        13.30,        13.30,        13.30,        13.30,        13.30,                    79800.00,6000, ,        23.15,         7.50
N,SM,DUGLOBAL,DUDIGITAL GLOBAL LIMITED,       449.80,       427.50,       427.50,       427.35,       427.35,                  1282350.00,3000, ,       449.80,        95.00
N,SM,DYNAMIC,DYNAMIC SRVCS & SEC LTD,        15.20,        15.10,        15.90,        14.45,        14.95,                  1927500.00,130000, ,        57.70,        14.45
N,SM,E2E,E2E NETWORKS LIMITED,       120.00,       123.00,       126.00,       123.00,       124.50,                   498000.00,4000, ,       139.05,        36.00
N,SM,EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,       280.00,       291.95,       291.95,       291.95,       291.95,                   175170.00,600, ,       291.95,        98.00
N,SM,EUROBOND,EURO PANEL PRODUCTS LTD,       110.80,       112.00,       116.25,       111.00,       112.20,                  4770200.00,42000, ,       137.00,        72.05
N,SM,FELIX,FELIX INDUSTRIES LTD.,        16.30,        15.50,        15.50,        15.50,        15.50,                   186000.00,12000, ,        46.95,        15.50
N,SM,FOCE,FOCE INDIA LIMITED,       206.10,       205.00,       219.95,       205.00,       219.95,                   632370.00,3000, ,       269.00,       185.10
N,SM,GIRIRAJ,GIRIRAJ CIVIL DEVP LTD,       106.00,       106.00,       106.00,       106.00,       106.00,                   127200.00,1200, ,       106.55,        63.65
N,SM,GOLDSTAR,GOLDSTAR POWER LIMITED,        25.25,        24.00,        25.60,        24.00,        25.50,                   900300.00,36000, ,        27.05,        20.00
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,       455.00,       457.75,       457.75,       457.75,       457.75,                   457750.00,1000, ,       461.00,        92.30
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,         5.55,         5.80,         5.80,         5.30,         5.40,                   994350.00,183000, ,        20.45,         5.30
N,SM,JAINAM,JAINAM FER ALLOYS (I) LTD,       150.15,       157.65,       157.65,       157.65,       157.65,                   315300.00,2000, ,       198.00,        69.70
N,SM,JALAN,JALAN TRANSOLU. INDIA LTD,        14.80,        15.30,        15.30,        15.30,        15.30,                    45900.00,3000, ,        18.00,         3.70
N,SM,KHFM,KHFM HOS FAC MANA SER LTD,        47.20,        45.20,        45.25,        45.15,        45.15,                   420360.00,9300, ,        72.00,        28.80
N,SM,KOTYARK,KOTYARK INDUSTRIES LTD,       351.90,       351.90,       365.05,       343.00,       364.50,                  5560900.00,15600, ,       371.25,        67.90
N,SM,KSOLVES,KSOLVES INDIA LIMITED,       354.55,       359.00,       393.60,       350.70,       385.70,                 17582920.00,46400, ,      1718.20,       292.60
N,SM,LEXUS,LEXUS GRANITO (INDIA) LTD,        32.90,        32.50,        32.50,        32.50,        32.50,                    65000.00,2000, ,        44.45,        10.30
N,SM,MADHAVBAUG,VAIDYA SANE AYUR LAB LTD,       195.00,       204.45,       204.75,       193.60,       193.60,                  3524080.00,17600, ,       214.20,       137.90
N,SM,MHHL,MOHINI HEALTH&HYGIENE LTD,        27.65,        27.95,        30.45,        27.95,        29.30,                  1848600.00,63000, ,        42.75,        19.15
N,SM,MILTON,MILTON INDUSTRIES LIMITED,        20.00,        19.10,        19.10,        19.00,        19.00,                  2347620.00,123200, ,        27.05,        10.65
N,SM,MKPL,M K PROTEINS LIMITED,       191.50,       191.50,       191.50,       191.50,       191.50,                   383000.00,2000, ,       191.50,        79.50
N,SM,NARMADA,NARMADA AGROBASE LIMITED,        19.90,        19.90,        19.90,        19.90,        19.90,                   573120.00,28800, ,        20.50,         9.50
N,SM,NIDAN,NIDAN LABS AND HEALTH LTD,        33.20,        34.80,        36.50,        34.20,        36.50,                  1750050.00,49000, ,        70.70,        32.20
N,SM,NPST,NETWORK PEOPLE SRV TECH L,        80.00,        79.00,        79.00,        79.00,        79.00,                   379200.00,4800, ,        82.00,        49.05
N,SM,NRL,NUPUR RECYCLERS LIMITED,       152.75,       156.90,       160.35,       156.90,       160.35,                  9488600.00,59400, ,       316.05,       124.20
N,SM,OSIAHYPER,OSIA HYPER RETAIL LTD,       340.50,       360.00,       397.00,       360.00,       374.95,                  7637260.00,20400, ,       397.00,       117.00
N,SM,PARTYCRUS,PARTY CRUISERS LIMITED,        97.00,        95.00,        99.95,        95.00,        99.95,                   580100.00,6000, ,       122.00,        16.50
N,SM,PASHUPATI,PASHUPATI COTSPIN LIMITED,       124.40,       115.00,       118.00,       115.00,       118.00,                   372800.00,3200, ,       135.00,        60.20
N,SM,PAVNAIND,PAVNA INDUSTRIES LIMITED,       275.55,       290.00,       310.00,       290.00,       300.00,                   720000.00,2400, ,       314.00,       165.05
N,SM,PENTAGOLD,PENTA GOLD LIMITED,       230.00,       238.00,       238.00,       238.00,       238.00,                   714000.00,3000, ,       238.00,        61.10
N,SM,PERFECT,PERFECT INFRAENGINEER LTD,         8.65,         8.25,         8.25,         8.25,         8.25,                    49500.00,6000, ,        12.00,         8.25
N,SM,PRECISION,PRECISION METALIKS LTD,        42.90,        45.00,        46.75,        45.00,        45.95,                  2015500.00,44000, ,        55.95,        34.00
N,SM,PROLIFE,PROLIFE INDUSTRIES LTD,       165.80,       157.55,       165.80,       157.55,       165.80,                   970050.00,6000, ,       191.40,        39.75
N,SM,PULZ,PULZ ELECTRONICS LIMITED,        37.00,        38.00,        38.85,        38.00,        38.65,                   615200.00,16000, ,        39.40,         9.75
N,SM,QUADPRO,QUADPRO ITES LIMITED,         9.00,         9.40,         9.70,         9.40,         9.70,                   171300.00,18000, ,        18.80,         9.00
N,SM,REXPIPES,REX PIPES AND CABLES LTD,        38.25,        39.25,        39.25,        36.65,        38.80,                   458800.00,12000, ,        64.35,        26.00
N,SM,RICHA,RICHA INFO SYSTEMS LTD,        96.00,       100.50,       104.95,        94.10,       104.95,                   499600.00,5000, ,       104.95,        65.10
N,SM,SECURCRED,SECUR CREDENTIALS LIMITED,       119.25,       122.00,       125.00,       114.05,       123.70,                  4033620.00,33000, ,       125.00,        12.00
