MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        71.00,        68.00,        68.00,        68.00,        68.00,                   204000.00,3000, ,        78.00,        42.10
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,        43.35,        43.70,        43.70,        43.00,        43.15,                   520200.00,12000, ,        61.35,        42.25
N,SM,ABINFRA,A B INFRABUILD LIMITED,        10.15,        10.65,        10.65,        10.65,        10.65,                    42600.00,4000, ,        11.85,         5.80
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        27.80,        29.15,        29.15,        29.15,        29.15,                    58300.00,2000, ,        37.30,        14.45
N,SM,ACEINTEG,ACE INTEGRATED SOLU. LTD.,        25.60,        26.85,        26.85,        26.85,        26.85,                   120825.00,4500, ,        26.85,        14.45
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        20.50,        20.80,        20.80,        20.80,        20.80,                    62400.00,3000, ,        38.60,        19.00
N,SM,AISL,ANI INTEGRATED SERV LTD.,        56.20,        58.65,        58.65,        58.65,        58.65,                    70380.00,1200, ,        72.45,        31.55
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,         5.85,         5.90,         5.90,         5.90,         5.90,                    47200.00,8000, ,         9.75,         5.65
N,SM,ASCOM,ASCOM LEASIN & INVEST LTD,        36.80,        38.60,        38.60,        38.60,        38.60,                   154400.00,4000, ,        81.00,        30.00
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        39.90,        41.50,        41.50,        41.20,        41.20,                   661600.00,16000, ,        48.75,        11.00
N,SM,ATALREAL,ATAL REALTECH LIMITED,       150.20,       160.00,       160.00,       156.00,       157.00,                  1008000.00,6400, ,       188.40,        30.95
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,       278.00,       288.00,       295.00,       288.00,       294.00,                  2631000.00,9000, ,       295.00,        73.00
N,SM,BETA,BETA DRUGS LIMITED,       575.00,       570.60,       600.00,       565.00,       578.80,                  1742870.00,3000, ,       695.00,       120.00
N,SM,BEWLTD,BEW ENGINEERING LIMITED,       939.95,       920.00,       938.45,       882.00,       910.20,                  8131450.00,9000, ,      1187.20,       228.15
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       429.00,       435.00,       435.00,       435.00,       435.00,                  1566000.00,3600, ,       449.00,       117.90
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         6.05,         6.15,         6.35,         6.05,         6.20,                   856650.00,138000, ,        12.70,         4.60
N,SM,BTML,BODHI TREE MULTIMEDIA LTD,       143.45,       138.00,       144.90,       136.30,       136.65,                  2141700.00,15600, ,       174.00,        65.00
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        51.00,        52.00,        52.00,        51.75,        51.75,                   311500.00,6000, ,        52.00,        18.20
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,        11.25,        11.80,        11.80,        11.80,        11.80,                    35400.00,3000, ,        21.05,         6.60
N,SM,COOLCAPS,COOL CAPS INDUSTRIES LTD,        44.50,        45.20,        53.40,        45.20,        53.40,                 13704000.00,264000, ,        53.40,        41.50
N,SM,DCI,DC INFOTECH AND COMUN LTD,        45.75,        45.80,        45.80,        45.80,        45.80,                   274800.00,6000, ,       100.00,        35.95
N,SM,DESTINY,DESTINY LOGISTICS & I LTD,        11.40,        10.85,        11.30,        10.85,        11.30,                   132900.00,12000, ,        15.45,         8.05
N,SM,DYNAMIC,DYNAMIC SRVCS & SEC LTD,        15.50,        16.10,        16.25,        15.15,        15.40,                   944600.00,60000, ,        57.70,        14.45
N,SM,E2E,E2E NETWORKS LIMITED,       124.00,       129.95,       130.20,       129.95,       130.20,                  2341800.00,18000, ,       139.05,        36.00
N,SM,EUROBOND,EURO PANEL PRODUCTS LTD,       140.30,       140.50,       140.50,       130.00,       135.00,                  9959800.00,74000, ,       147.65,        72.05
N,SM,FELIX,FELIX INDUSTRIES LTD.,        14.15,        14.15,        14.75,        14.15,        14.75,                   115600.00,8000, ,        46.95,        13.35
N,SM,FOCE,FOCE INDIA LIMITED,       240.00,       235.00,       235.00,       235.00,       235.00,                   282000.00,1200, ,       269.00,       185.10
N,SM,GICL,GLOBE INTL CARRIERS LTD,        24.60,        25.80,        25.80,        25.80,        25.80,                   193500.00,7500, ,        25.80,        17.15
N,SM,GIRIRAJ,GIRIRAJ CIVIL DEVP LTD,       116.45,       121.50,       122.00,       121.50,       121.75,                   292200.00,2400, ,       122.00,        63.65
N,SM,GOLDSTAR,GOLDSTAR POWER LIMITED,        25.45,        24.55,        24.55,        24.55,        24.55,                   441900.00,18000, ,        27.05,        20.00
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,       427.25,       425.00,       425.00,       406.00,       406.00,                  1251000.00,3000, ,       478.00,       115.15
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,         5.50,         5.50,         5.55,         5.25,         5.30,                  2053950.00,387000, ,        20.45,         5.10
N,SM,JAINAM,JAINAM FER ALLOYS (I) LTD,       189.30,       192.05,       208.20,       192.00,       208.20,                  6081000.00,30000, ,       208.20,        69.70
N,SM,KHFM,KHFM HOS FAC MANA SER LTD,        53.00,        53.00,        53.00,        50.35,        50.35,                  1420885.00,27900, ,        72.00,        28.80
N,SM,KNAGRI,KN AGRI RESOURCES LIMITED,       189.00,       202.00,       226.80,       202.00,       226.80,                117517360.00,537600, ,       226.80,       202.00
N,SM,KOTYARK,KOTYARK INDUSTRIES LTD,       396.15,       398.00,       402.00,       387.00,       388.85,                  3313500.00,8400, ,       402.00,        67.90
N,SM,KSHITIJPOL,KSHITIJ POLYLINE LIMITED,        31.35,        32.90,        32.90,        32.90,        32.90,                   153511.40,4666, ,        45.65,        19.85
N,SM,KSOLVES,KSOLVES INDIA LIMITED,       371.50,       380.00,       380.00,       359.00,       363.10,                  7177560.00,19600, ,      1718.20,       292.60
N,SM,LEXUS,LEXUS GRANITO (INDIA) LTD,        29.40,        30.75,        30.85,        30.05,        30.85,                   306100.00,10000, ,        44.45,        10.30
N,SM,MADHAVBAUG,VAIDYA SANE AYUR LAB LTD,       234.00,       231.00,       231.00,       215.00,       219.00,                  4296880.00,19200, ,       249.40,       137.90
N,SM,MAHICKRA,MAHICKRA CHEMICAL LIMITED,        79.50,        82.85,        82.85,        82.85,        82.85,                   124275.00,1500, ,        96.50,        75.00
N,SM,MHHL,MOHINI HEALTH&HYGIENE LTD,        29.95,        31.80,        31.90,        30.10,        31.70,                  1035600.00,33000, ,        42.75,        19.15
N,SM,NIDAN,NIDAN LABS AND HEALTH LTD,        46.80,        49.00,        49.00,        46.00,        47.00,                   808600.00,17000, ,        70.70,        32.20
N,SM,NRL,NUPUR RECYCLERS LIMITED,       224.50,       233.00,       246.00,       204.20,       244.00,                209873290.00,952600, ,       316.05,       124.20
N,SM,OSIAHYPER,OSIA HYPER RETAIL LTD,       375.00,       362.25,       362.25,       345.00,       349.00,                  5610020.00,16000, ,       397.00,       117.00
N,SM,OSWALSEEDS,SHREEOSWAL S AND CHE LTD,        58.80,        60.50,        60.50,        60.50,        60.50,                   242000.00,4000, ,        99.80,        30.60
N,SM,PARIN,PARIN FURNITURE LIMITED,        94.50,        99.20,        99.20,        99.20,        99.20,                 18252800.00,184000, ,        99.20,        44.00
N,SM,PARTYCRUS,PARTY CRUISERS LIMITED,        92.35,        91.00,        91.00,        91.00,        91.00,                   364000.00,4000, ,       122.00,        16.50
N,SM,PAVNAIND,PAVNA INDUSTRIES LIMITED,       332.50,       323.10,       323.10,       310.00,       310.00,                  1526480.00,4800, ,       335.00,       165.05
N,SM,PRECISION,PRECISION METALIKS LTD,        41.90,        42.00,        42.95,        40.15,        42.85,                  1159500.00,28000, ,        55.95,        34.00
N,SM,PROLIFE,PROLIFE INDUSTRIES LTD,       173.45,       164.80,       168.95,       164.80,       164.80,                  1495650.00,9000, ,       191.40,        39.75
