MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        69.00,        72.00,        72.00,        72.00,        72.00,                   432000.00,6000, ,        78.00,        42.55
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,        39.00,        41.90,        41.90,        39.95,        40.00,                  2247400.00,56000, ,        61.35,        37.35
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        30.30,        31.75,        31.75,        31.75,        31.75,                    63500.00,2000, ,        37.30,        14.45
N,SM,ACEINTEG,ACE INTEGRATED SOLU. LTD.,        28.40,        29.00,        29.00,        29.00,        29.00,                   130500.00,4500, ,        29.00,        14.45
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        25.65,        26.00,        26.00,        26.00,        26.00,                    78000.00,3000, ,        38.60,        19.00
N,SM,AISL,ANI INTEGRATED SERV LTD.,        56.75,        56.70,        56.70,        53.95,        53.95,                   328380.00,6000, ,        72.45,        31.55
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        36.10,        35.00,        35.00,        35.00,        35.00,                   280000.00,8000, ,        48.75,        11.00
N,SM,AVG,AVG LOGISTICS LIMITED,        75.85,        72.10,        72.10,        72.10,        72.10,                    86520.00,1200, ,        85.00,        51.10
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,       260.00,       250.00,       250.00,       250.00,       250.00,                   250000.00,1000, ,       307.00,        73.00
N,SM,BETA,BETA DRUGS LIMITED,       796.05,       796.50,       821.00,       781.30,       803.00,                  3053380.00,3800, ,      1024.40,       251.10
N,SM,BEWLTD,BEW ENGINEERING LIMITED,       626.25,       626.90,       657.55,       626.90,       656.25,                  2269475.00,3500, ,      1187.20,       228.15
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       372.65,       375.00,       390.90,       360.00,       387.25,                  4535760.00,12000, ,       567.10,       117.90
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         5.15,         5.15,         5.15,         4.95,         5.05,                   316800.00,63000, ,        12.50,         4.60
N,SM,COOLCAPS,COOL CAPS INDUSTRIES LTD,        77.60,        74.10,        79.95,        74.10,        79.90,                  2754450.00,36000, ,        88.00,        41.50
N,SM,DCI,DC INFOTECH AND COMUN LTD,        42.10,        42.10,        42.10,        41.90,        41.90,                   504000.00,12000, ,       100.00,        35.95
N,SM,DESTINY,DESTINY LOGISTICS & I LTD,        11.65,        12.20,        12.20,        12.20,        12.20,                   146400.00,12000, ,        15.45,         8.05
N,SM,DUGLOBAL,DUDIGITAL GLOBAL LIMITED,       410.60,       420.00,       425.00,       420.00,       425.00,                  1694000.00,4000, ,       449.80,        95.00
N,SM,DYNAMIC,DYNAMIC SRVCS & SEC LTD,        15.20,        15.45,        15.80,        14.75,        15.75,                   433400.00,28000, ,        57.70,        13.15
N,SM,EUROBOND,EURO PANEL PRODUCTS LTD,       103.00,       105.25,       106.95,       105.25,       106.95,                  1268000.00,12000, ,       147.65,        72.05
N,SM,FELIX,FELIX INDUSTRIES LTD.,        18.00,        18.90,        18.90,        18.90,        18.90,                    75600.00,4000, ,        46.95,        12.35
N,SM,GICL,GLOBE INTL CARRIERS LTD,        26.70,        27.50,        27.50,        27.50,        27.50,                   206250.00,7500, ,        28.20,        17.15
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,       413.25,       413.00,       413.00,       413.00,       413.00,                   413000.00,1000, ,       478.00,       119.25
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,         3.35,         3.20,         3.20,         3.20,         3.20,                   115200.00,36000, ,        20.45,         3.20
N,SM,JAINAM,JAINAM FER ALLOYS (I) LTD,       176.00,       182.00,       182.00,       182.00,       182.00,                   364000.00,2000, ,       218.60,        69.70
N,SM,JSLL,JEENA SIKHO LIFECARE LTD,       147.25,       152.00,       152.00,       144.25,       149.90,                  2197800.00,15000, ,       182.50,       141.00
N,SM,KNAGRI,KN AGRI RESOURCES LIMITED,       170.90,       173.00,       174.80,       169.00,       172.50,                  5500320.00,32000, ,       261.00,       144.00
N,SM,KOTYARK,KOTYARK INDUSTRIES LTD,       292.15,       306.75,       306.75,       306.75,       306.75,                   368100.00,1200, ,       402.00,        67.90
N,SM,KRISHIVAL,EMPYREAN CASHEWS LIMITED,       171.80,       163.25,       163.25,       163.25,       163.25,                   489750.00,3000, ,       189.75,        68.00
N,SM,KRISHNADEF,KRISHNA DEF AND ALD IND L,        73.30,        73.30,        75.00,        70.60,        74.80,                  3496050.00,48000, ,       118.35,        70.60
N,SM,KSHITIJPOL,KSHITIJ POLYLINE LIMITED,        28.00,        28.00,        28.00,        27.00,        27.00,                  4045422.00,144646, ,        45.65,        19.85
N,SM,KSOLVES,KSOLVES INDIA LIMITED,       340.15,       369.00,       369.00,       330.00,       359.15,                  5865360.00,16800, ,      1718.20,       292.60
N,SM,LEXUS,LEXUS GRANITO (INDIA) LTD,        67.90,        71.20,        71.20,        69.00,        69.90,                  2180450.00,31000, ,        71.20,        10.30
N,SM,MADHAVBAUG,VAIDYA SANE AYUR LAB LTD,       140.25,       135.00,       135.00,       133.25,       133.25,                   856800.00,6400, ,       249.40,       133.25
N,SM,MILTON,MILTON INDUSTRIES LIMITED,        15.60,        14.90,        15.00,        14.85,        14.95,                   262900.00,17600, ,        25.15,        14.85
N,SM,MKPL,M K PROTEINS LIMITED,       202.35,       202.35,       202.35,       202.35,       202.35,                   404700.00,2000, ,       215.00,        79.50
N,SM,NIDAN,NIDAN LABS AND HEALTH LTD,        36.75,        36.05,        37.00,        36.00,        37.00,                   255050.00,7000, ,        70.70,        32.20
N,SM,NRL,NUPUR RECYCLERS LIMITED,       172.60,       179.95,       181.20,       176.00,       180.75,                  5541745.00,30800, ,       316.05,       124.20
N,SM,OSIAHYPER,OSIA HYPER RETAIL LTD,       329.70,       358.00,       358.00,       345.00,       345.00,                   424400.00,1200, ,       397.00,       120.00
N,SM,PASHUPATI,PASHUPATI COTSPIN LIMITED,       137.00,       126.50,       133.50,       126.50,       133.40,                  1268640.00,9600, ,       170.00,        60.20
N,SM,PAVNAIND,PAVNA INDUSTRIES LIMITED,       325.00,       325.00,       330.00,       320.05,       330.00,                  1300040.00,4000, ,       340.00,       165.10
N,SM,PIGL,POWER INSTRUMENT (G) LTD,        45.80,        46.00,        46.00,        46.00,        46.00,                    92000.00,2000, ,        88.60,        37.75
N,SM,PRECISION,PRECISION METALIKS LTD,        34.80,        36.85,        36.85,        35.00,        35.60,                   927900.00,26000, ,        55.95,        32.00
N,SM,PROPEQUITY,P. E. ANALYTICS LIMITED,       148.95,       149.30,       149.30,       147.00,       147.00,                   355560.00,2400, ,       204.10,       141.00
N,SM,PULZ,PULZ ELECTRONICS LIMITED,        42.50,        40.40,        40.40,        40.40,        40.40,                   161600.00,4000, ,        42.50,        13.30
N,SM,REXPIPES,REX PIPES AND CABLES LTD,        30.25,        30.00,        30.00,        28.75,        29.50,                  1746400.00,60000, ,        64.35,        26.00
N,SM,RMDRIP,R M DRIP & SPRINK SYS LTD,        16.50,        17.30,        17.30,        17.30,        17.30,                    69200.00,4000, ,        28.65,        12.75
N,SM,SARVESHWAR,SARVESHWAR FOODS LIMITED,        40.40,        38.85,        42.40,        38.85,        42.40,                  1251760.00,30400, ,        67.65,        17.10
N,SM,SECURCRED,SECUR CREDENTIALS LIMITED,       101.75,       102.95,       103.00,       101.00,       103.00,                   306630.00,3000, ,       145.00,        14.50
N,SM,SHIGAN,SHIGAN QUANTUM TECH LTD,       122.45,       127.00,       127.00,       117.10,       120.00,                  9432900.00,78000, ,       140.00,        93.00
N,SM,SHUBHLAXMI,SHUBHLAXMI JEWEL ART LTD,        18.40,        19.30,        19.30,        19.30,        19.30,                    96500.00,5000, ,        24.30,        11.20
N,SM,SPECTRUM,SPECTRUM ELECTRIC IND LTD,        86.85,        82.55,        82.55,        82.55,        82.55,                   165100.00,2000, ,       122.65,        48.50
N,SM,SURANI,SURANI STEEL TUBES LTD.,        46.20,        43.90,        45.75,        43.90,        45.10,                   449900.00,10000, ,        48.50,        19.00
N,SM,SWARAJ,SWARAJ SUITING LIMITED,        67.05,        67.95,        68.50,        65.95,        65.95,                   804700.00,12000, ,        86.00,        49.50
N,SM,TARACHAND,TARA CHAND LOG. SOL. LTD.,        46.50,        46.00,        46.40,        46.00,        46.40,                   184800.00,4000, ,        66.00,        30.00
N,SM,THEJO,THEJO ENGINEERING LIMITED,      1000.00,      1000.90,      1001.25,      1000.90,      1001.25,                   750810.00,750, ,      3950.00,       826.00
N,SM,UCL,USHANTI COLOUR CHEM LTD,        58.00,        58.90,        58.90,        47.15,        56.95,                   326000.00,6000, ,        69.40,        32.00
N,SM,URAVI,URAVI T AND WEDG LAMP LTD,       110.00,       110.00,       110.00,       110.00,       110.00,                  5016000.00,45600, ,       155.00,       109.50
N,SM,VIVO,VIVO COLLAB SOLUTIONS LTD,       160.00,       153.20,       154.00,       153.20,       154.00,                   491520.00,3200, ,       369.80,       145.00
N,SM,VSCL,VADIVARHE SPCLTY CHEM LTD,        22.60,        22.60,        22.60,        22.50,        22.50,                   135300.00,6000, ,        35.05,        13.45
N,SM,WEWIN,WE WIN LIMITED,        43.00,        45.15,        45.15,        45.15,        45.15,                   406350.00,9000, ,        57.55,        13.05
N,ST,LEMERITE,LE MERITE EXPORTS LIMITED,        78.25,        74.50,        82.15,        74.35,        76.90,                 17674480.00,228800, ,        87.00,        71.25
N,ST,SONUINFRA,SONU INFRATECH LIMITED,        37.60,        37.50,        37.50,        35.75,        35.75,                 11047950.00,306000, ,        37.80,        35.75
