MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        23.50,        22.35,        22.35,        22.35,        22.35,                    44700.00,2000, ,        37.30,        14.95
N,SM,ACEINTEG,ACE INTEGRATED SOLU. LTD.,        34.80,        34.90,        36.50,        34.80,        36.50,                   634500.00,18000, ,        36.50,        14.45
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,       109.20,       114.65,       114.65,       105.00,       105.00,                  5699600.00,54000, ,       114.65,        53.85
N,SM,ATALREAL,ATAL REALTECH LIMITED,       141.50,       137.00,       140.50,       137.00,       140.00,                  4229200.00,30400, ,       188.40,        39.00
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,        69.00,        69.00,        72.45,        69.00,        70.50,                   423900.00,6000, ,        86.00,        38.00
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,       240.00,       235.05,       235.10,       235.00,       235.00,                  1410200.00,6000, ,       307.00,        73.00
N,SM,BETA,BETA DRUGS LIMITED,       703.75,       777.00,       777.00,       709.00,       709.35,                  9764760.00,13400, ,      1024.40,       286.50
N,SM,BEWLTD,BEW ENGINEERING LIMITED,       790.00,       770.00,       770.00,       770.00,       770.00,                   192500.00,250, ,      1187.20,       228.15
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         4.55,         4.75,         4.80,         4.55,         4.55,                    97350.00,21000, ,        10.55,         3.90
N,SM,COOLCAPS,COOL CAPS INDUSTRIES LTD,       105.50,       105.00,       105.50,       104.50,       104.50,                  2834250.00,27000, ,       113.70,        41.50
N,SM,DESTINY,DESTINY LOGISTICS & I LTD,        17.85,        18.70,        18.70,        18.70,        18.70,                   112200.00,6000, ,        20.85,         8.05
N,SM,DUGLOBAL,DUDIGITAL GLOBAL LIMITED,       455.00,        91.10,        95.50,        91.00,        95.50,                  3212500.00,35000, ,       489.00,        91.00
N,SM,DYNAMIC,DYNAMIC SRVCS & SEC LTD,        14.10,        13.35,        13.35,        13.35,        13.35,                    26700.00,2000, ,        57.70,        13.00
N,SM,EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,       251.25,       263.80,       263.80,       263.80,       263.80,                   474840.00,1800, ,       306.00,       109.00
N,SM,EUROBOND,EURO PANEL PRODUCTS LTD,        96.85,        95.25,        95.25,        95.00,        95.00,                   571000.00,6000, ,       147.65,        72.05
N,SM,FELIX,FELIX INDUSTRIES LTD.,        16.15,        15.50,        15.50,        15.50,        15.50,                    62000.00,4000, ,        45.70,        12.35
N,SM,FIDEL,FIDEL SOFTECH LIMITED,        56.65,        56.00,        57.50,        56.00,        57.20,                  1712250.00,30000, ,        63.00,        52.10
N,SM,GICL,GLOBE INTL CARRIERS LTD,        79.65,        83.20,        83.50,        76.80,        80.50,                 10990500.00,135000, ,        83.50,        17.15
N,SM,GOLDSTAR,GOLDSTAR POWER LIMITED,        28.50,        28.50,        29.85,        28.50,        29.85,                   350100.00,12000, ,        29.85,        20.00
N,SM,GSTL,GLOBESECURE TECHNO LTD,       105.35,       110.60,       110.60,       110.60,       110.60,                   442400.00,4000, ,       110.60,        55.00
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,       342.00,       341.00,       341.00,       341.00,       341.00,                  2387000.00,7000, ,       478.00,       119.25
N,SM,JSLL,JEENA SIKHO LIFECARE LTD,       143.90,       147.00,       147.00,       137.00,       137.00,                  1128900.00,8000, ,       182.50,       133.40
N,SM,KNAGRI,KN AGRI RESOURCES LIMITED,       145.00,       142.75,       144.25,       138.50,       139.20,                  3604960.00,25600, ,       261.00,       130.00
N,SM,KOTYARK,KOTYARK INDUSTRIES LTD,       292.00,       278.50,       292.90,       278.50,       279.50,                  1237620.00,4400, ,       402.00,        67.90
N,SM,KSHITIJPOL,KSHITIJ POLYLINE LIMITED,        32.00,        31.05,        33.60,        31.00,        33.00,                  2378726.80,74656, ,        45.65,        23.50
N,SM,KSOLVES,KSOLVES INDIA LIMITED,       357.90,       357.90,       365.00,       357.90,       362.50,                  4340480.00,12000, ,       753.40,       292.60
N,SM,LEMERITE,LE MERITE EXPORTS LIMITED,        57.60,        61.00,        69.10,        61.00,        69.10,                  7153840.00,110400, ,        77.20,        52.50
N,SM,MADHAVBAUG,VAIDYA SANE AYUR LAB LTD,       163.00,       154.85,       154.85,       154.85,       154.85,                   743280.00,4800, ,       249.40,       133.25
N,SM,MAHICKRA,MAHICKRA CHEMICAL LIMITED,        70.20,        71.90,        71.90,        71.90,        71.90,                   107850.00,1500, ,        96.50,        61.25
N,SM,MHHL,MOHINI HEALTH&HYGIENE LTD,        35.50,        34.15,        34.75,        34.00,        34.75,                   308700.00,9000, ,        47.40,        19.15
N,SM,MKPL,M K PROTEINS LIMITED,       204.00,       200.00,       200.00,       200.00,       200.00,                  2000000.00,10000, ,       215.00,        81.00
N,SM,NIDAN,NIDAN LABS AND HEALTH LTD,        35.45,        35.40,        35.40,        34.50,        34.50,                    69900.00,2000, ,        70.70,        32.20
N,SM,NPST,NETWORK PEOPLE SRV TECH L,        78.20,        78.00,        78.00,        78.00,        78.00,                   873600.00,11200, ,        92.50,        49.05
N,SM,NRL,NUPUR RECYCLERS LIMITED,       183.15,       187.30,       187.30,       181.80,       184.95,                  3444595.00,18700, ,       316.05,       124.20
N,SM,OSIAHYPER,OSIA HYPER RETAIL LTD,       209.00,       249.95,       249.95,       224.00,       224.50,                   748128.00,3200, ,       397.00,       157.00
N,SM,OSWALSEEDS,SHREEOSWAL S AND CHE LTD,        81.50,        85.45,        85.45,        85.45,        85.45,                   341800.00,4000, ,       103.00,        30.60
N,SM,PARIN,PARIN FURNITURE LIMITED,       142.50,       135.40,       135.40,       135.40,       135.40,                   541600.00,4000, ,       156.20,        46.10
N,SM,PERFECT,PERFECT INFRAENGINEER LTD,        10.55,        10.50,        10.50,        10.05,        10.05,                   123300.00,12000, ,        12.00,         8.25
N,SM,PIGL,POWER INSTRUMENT (G) LTD,        47.90,        45.55,        47.50,        45.55,        46.25,                   371200.00,8000, ,        88.60,        37.75
N,SM,PRECISION,PRECISION METALIKS LTD,        29.10,        29.50,        32.00,        29.50,        30.85,                   677400.00,22000, ,        55.95,        23.65
N,SM,PROPEQUITY,P. E. ANALYTICS LIMITED,       147.00,       147.15,       149.90,       147.15,       147.35,                   533280.00,3600, ,       204.10,       135.00
N,SM,REXPIPES,REX PIPES AND CABLES LTD,        45.60,        46.40,        46.40,        43.35,        43.35,                  1238200.00,28000, ,        64.35,        26.00
N,SM,RICHA,RICHA INFO SYSTEMS LTD,        62.45,        66.00,        66.00,        66.00,        66.00,                    66000.00,1000, ,       104.95,        56.00
N,SM,RILINFRA,RACHANA INFRA LTD,       202.85,       213.90,       213.90,       205.60,       207.95,                  1039550.00,5000, ,       244.00,       184.00
N,SM,SARVESHWAR,SARVESHWAR FOODS LIMITED,        50.00,        50.00,        50.00,        47.65,        49.90,                  8708800.00,174400, ,        67.65,        17.10
N,SM,SECL,SALASAR EXTERIOR CONT LTD,       119.25,       119.95,       121.95,       117.00,       121.95,                   954900.00,8000, ,       143.00,        19.50
N,SM,SECURCRED,SECUR CREDENTIALS LIMITED,        60.50,        63.40,        63.50,        63.40,        63.50,                   639954.00,10080, ,       145.00,        17.50
N,SM,SHIGAN,SHIGAN QUANTUM TECH LTD,        95.05,        96.05,        96.05,        95.20,        95.60,                  1438050.00,15000, ,       140.00,        81.15
N,SM,SHUBHLAXMI,SHUBHLAXMI JEWEL ART LTD,        28.50,        29.75,        29.75,        29.75,        29.75,                    29750.00,1000, ,        41.65,        11.20
N,SM,SMVD,SMVD POLY PACK LIMITED,        17.75,        16.90,        16.90,        16.90,        16.90,                    67600.00,4000, ,        29.50,        11.75
N,SM,SOLEX,SOLEX ENERGY LIMITED,       125.15,       118.90,       118.90,       118.90,       118.90,                   475600.00,4000, ,       210.35,        42.50
N,SM,SONAHISONA,SONA HI SONA JEWELL G LTD,        10.20,        10.90,        10.95,        10.90,        10.90,                   981500.00,90000, ,        22.35,        10.00
N,SM,SONUINFRA,SONU INFRATECH LIMITED,        34.25,        35.95,        36.20,        34.60,        34.90,                  2024550.00,57000, ,        37.00,        19.80
N,SM,SPRL,SP REFRACTORIES LIMITED,        80.00,        80.00,        80.00,        80.00,        80.00,                   128000.00,1600, ,        97.00,        80.00
N,SM,SURANI,SURANI STEEL TUBES LTD.,        38.00,        39.40,        39.40,        39.00,        39.00,                   156800.00,4000, ,        49.55,        19.95
N,SM,SWARAJ,SWARAJ SUITING LIMITED,        58.00,        56.50,        56.50,        55.10,        55.10,                   333400.00,6000, ,        86.00,        44.50
N,SM,TARACHAND,TARA CHAND LOG. SOL. LTD.,        45.95,        40.10,        40.10,        40.10,        40.10,                    80200.00,2000, ,        66.00,        33.00
N,SM,THEJO,THEJO ENGINEERING LIMITED,       875.00,       887.95,       887.95,       849.00,       849.65,                  1161300.00,1350, ,      3950.00,       802.00
N,SM,TIMESCAN,TIMESCAN LOGISTICS IND L,        73.50,        73.50,        73.50,        73.50,        73.50,                   441000.00,6000, ,       161.15,        68.00
N,SM,VIVO,VIVO COLLAB SOLUTIONS LTD,       145.00,       150.90,       150.90,       150.90,       150.90,                   241440.00,1600, ,       369.80,       138.95
N,SM,WALPAR,WALPAR NUTRITIONS LIMITED,        32.30,        30.70,        33.90,        30.70,        33.90,                   326100.00,10000, ,        51.50,        25.50
N,ST,CMMIPL,CMM INFRAPROJECTS LIMITED,        13.20,        13.75,        13.75,        13.45,        13.45,                   325350.00,24000, ,        25.15,         6.20
N,ST,INNOVATIVE,INNOVATIVE TYRES & TUBES,         2.25,         2.25,         2.30,         2.15,         2.30,                   139650.00,63000, ,        36.95,         2.15
