MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        61.00,        60.00,        60.00,        58.05,        58.05,                   711150.00,12000, ,        72.45,        42.00
N,SM,ACEINTEG,ACE INTEGRATED SOLU. LTD.,        26.25,        26.30,        26.30,        26.30,        26.30,                   118350.00,4500, ,        26.30,        14.45
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        20.15,        20.15,        21.15,        19.15,        19.15,                   296400.00,15000, ,        38.60,        19.00
N,SM,AISL,ANI INTEGRATED SERV LTD.,        48.00,        45.60,        45.60,        45.60,        45.60,                    54720.00,1200, ,        71.00,        20.85
N,SM,ASCOM,ASCOM LEASIN & INVEST LTD,        66.15,        62.90,        62.90,        62.90,        62.90,                  1761200.00,28000, ,        81.00,        30.00
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        38.25,        40.15,        40.15,        40.15,        40.15,                   642400.00,16000, ,        40.15,        11.00
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,        75.40,        75.40,        75.40,        75.40,        75.40,                   150800.00,2000, ,        86.00,        29.60
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,       177.00,       170.00,       170.00,       170.00,       170.00,                   510000.00,3000, ,       184.00,        47.00
N,SM,BCONCEPTS,BRAND CONCEPTS LIMITED,        39.90,        38.00,        38.05,        38.00,        38.05,                   342150.00,9000, ,        48.00,        19.30
N,SM,BETA,BETA DRUGS LIMITED,       582.55,       472.00,       550.10,       466.75,       540.00,                  3847580.00,7200, ,       665.00,       104.80
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       130.00,       128.00,       128.00,       128.00,       128.00,                   153600.00,1200, ,       144.10,       117.90
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,         5.80,         6.05,         6.05,         5.55,         5.85,                   378000.00,64000, ,         7.25,         1.20
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         4.95,         4.95,         5.05,         4.90,         4.95,                  1555650.00,312000, ,        15.55,         4.60
N,SM,BTML,BODHI TREE MULTIMEDIA LTD,       133.60,       130.20,       139.00,       130.20,       139.00,                   487440.00,3600, ,       155.55,        64.05
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        22.00,        22.00,        22.00,        22.00,        22.00,                    44000.00,2000, ,        36.90,        18.10
