MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        42.50,        42.00,        42.00,        42.00,        42.00,                   126000.00,3000, ,        48.00,        42.00
N,SM,ACEINTEG,ACE INTEGRATED SOLU. LTD.,        14.45,        14.45,        14.45,        14.45,        14.45,                    86700.00,6000, ,        15.20,        14.45
N,SM,AISL,ANI INTEGRATED SERV LTD.,        33.25,        34.90,        34.90,        32.85,        34.10,                   535560.00,15600, ,        34.90,        14.30
N,SM,AJOONI,AJOONI BIOTECH LIMITED,        31.50,        29.75,        29.75,        29.75,        29.75,                   264418.00,8888,XB,        36.50,         6.35
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,        47.00,        49.50,        49.50,        49.50,        49.50,                    99000.00,2000, ,        61.15,        42.35
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,         9.60,        10.05,        10.05,         9.15,         9.15,                   153600.00,16000, ,        14.40,         5.85
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        16.35,        16.00,        16.00,        16.00,        16.00,                    64000.00,4000, ,        19.00,         4.75
N,SM,BCONCEPTS,BRAND CONCEPTS LIMITED,        23.45,        24.60,        24.60,        24.60,        24.60,                   221400.00,9000, ,        32.05,        13.70
N,SM,BETA,BETA DRUGS LIMITED,       125.95,       129.90,       129.90,       123.00,       123.00,                   603240.00,4800, ,       140.80,        37.00
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,         1.30,         1.25,         1.25,         1.25,         1.25,                     2500.00,2000, ,         2.00,          .35
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,        13.85,        13.20,        13.20,        13.20,        13.20,                   118800.00,9000, ,        15.55,         4.70
N,SM,DEVIT,DEV INFO TECHNOLOGY LTD,       129.95,       125.00,       125.00,       125.00,       125.00,                   187500.00,1500, ,       139.55,        57.00
N,SM,DSML,DEBOCK SALE MARKETING LTD,         7.45,         7.10,         7.10,         7.10,         7.10,                    42600.00,6000, ,        21.95,         3.50
N,SM,EIFFL,EURO (I) FRESH FOODS LTD,        88.00,        96.75,        96.75,        85.35,        90.00,                   354240.00,4000, ,       129.40,        64.80
N,SM,FOCUS,FOCUS LIGHTG & FIXTRS LTD,        21.00,        21.00,        21.00,        21.00,        21.00,                    63000.00,3000, ,        31.50,        15.50
N,SM,GANGAFORGE,GANGA FORGING LIMITED,        36.60,        36.70,        37.40,        36.70,        37.30,                  1185200.00,32000, ,        37.40,         8.70
N,SM,GIRIRAJ,GIRIRAJ CIVIL DEVP LTD,        59.00,        61.95,        61.95,        61.90,        61.95,                   222960.00,3600, ,        61.95,        20.95
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,        87.65,        85.00,        85.00,        85.00,        85.00,                    85000.00,1000, ,       125.00,        70.25
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,         8.95,         8.75,         8.75,         8.75,         8.75,                   288750.00,33000, ,        10.35,         5.40
N,SM,JETFREIGHT,JET FREIGHT LOGISTICS LTD,        17.50,        17.40,        17.50,        17.40,        17.50,                   628800.00,36000, ,        21.60,        11.90
N,SM,JETKNIT,JET KNITWEARS LTD.,        19.80,        19.80,        19.90,        19.00,        19.80,                   117750.00,6000, ,        29.15,        18.00
N,SM,KRITIKA,KRITIKA WIRES LIMITED,        37.50,        36.00,        36.00,        36.00,        36.00,                   144000.00,4000, ,        38.50,        32.00
N,SM,KSOLVES,KSOLVES INDIA LIMITED,       705.00,       670.00,       699.95,       670.00,       698.00,                   620385.00,900, ,       705.00,       102.05
N,SM,LAGNAM,LAGNAM SPINTEX LIMITED,        14.25,        13.60,        14.15,        13.60,        14.15,                    83250.00,6000, ,        19.65,         6.60
N,SM,LAXMICOT,LAXMI COTSPIN LIMITED,        10.10,        10.00,        10.00,        10.00,        10.00,                    60000.00,6000, ,        12.00,         5.80
