MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,ABINFRA,A B INFRABUILD LIMITED,         7.25,         6.90,         6.90,         6.90,         6.90,                    82800.00,12000, ,        11.15,         5.00
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        21.05,        20.00,        22.10,        20.00,        22.10,                   192600.00,9000, ,        38.60,        19.00
N,SM,AIROLAM,AIRO LAM LIMITED,        54.00,        53.00,        56.00,        53.00,        55.30,                  3611850.00,66000, ,        59.00,        19.25
N,SM,AISL,ANI INTEGRATED SERV LTD.,        43.75,        45.35,        45.35,        43.75,        43.75,                   904380.00,20400, ,        55.40,        18.10
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,        62.70,        59.60,        59.60,        59.60,        59.60,                   119200.00,2000, ,       114.85,        42.35
N,SM,ATALREAL,ATAL REALTECH LIMITED,        97.45,        98.00,        98.00,        95.25,        96.60,                   936320.00,9600, ,       105.25,        30.95
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,        48.55,        50.60,        50.95,        50.50,        50.95,                  1523200.00,30000, ,        50.95,        25.80
N,SM,AVG,AVG LOGISTICS LIMITED,        62.95,        63.00,        63.00,        63.00,        63.00,                    75600.00,1200, ,        83.00,        40.65
N,SM,AVROIND,AVRO INDIA LIMITED,        80.60,        76.70,        76.70,        76.60,        76.60,                   613100.00,8000, ,        84.95,        35.00
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,        94.50,        92.25,        92.25,        90.50,        90.50,                   548250.00,6000, ,        99.30,        27.20
N,SM,BCONCEPTS,BRAND CONCEPTS LIMITED,        27.95,        27.15,        29.30,        27.00,        29.30,                  3974550.00,141000, ,        32.90,        14.55
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         4.80,         4.85,         5.00,         4.85,         5.00,                   817650.00,165000, ,        15.55,         4.60
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        21.00,        21.00,        21.00,        21.00,        21.00,                    42000.00,2000, ,        36.90,        18.10
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,         5.70,         5.95,         5.95,         5.95,         5.95,                    79325.40,13332, ,        14.60,         5.20
N,SM,CROWN,CROWN LIFTERS LTD.,        85.25,        85.00,        85.00,        84.00,        84.90,                   338900.00,4000, ,       100.00,        38.00
N,SM,DRL,DHANUKA REALTY LIMITED,         7.50,         7.85,         7.85,         7.85,         7.85,                   188400.00,24000, ,         7.85,         7.50
N,SM,DSML,DEBOCK SALE MARKETING LTD,        20.90,        21.90,        21.90,        21.90,        21.90,                  2759400.00,126000, ,        21.95,         5.75
N,SM,E2E,E2E NETWORKS LIMITED,        48.60,        49.95,        51.00,        48.00,        50.05,                  2606700.00,52000, ,        61.30,        25.00
N,SM,EIFFL,EURO (I) FRESH FOODS LTD,        79.00,        82.95,        82.95,        82.95,        82.95,                    66360.00,800, ,       129.40,        64.80
N,SM,FOCUS,FOCUS LIGHTG & FIXTRS LTD,        64.35,        61.20,        61.20,        61.15,        61.15,                   367050.00,6000, ,        71.90,        18.05
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,       141.00,       134.75,       134.75,       134.75,       134.75,                  1482250.00,11000, ,       210.95,        70.25
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,        14.45,        14.35,        14.40,        13.75,        13.75,                   211950.00,15000, ,        20.45,         5.65
N,SM,JALAN,JALAN TRANSOLU. INDIA LTD,        14.20,        14.90,        14.90,        14.90,        14.90,                   134100.00,9000, ,        14.90,         2.75
N,SM,KHFM,KHFM HOS FAC MANA SER LTD,        29.50,        30.40,        30.40,        30.40,        30.40,                    91200.00,3000, ,        42.50,        25.00
N,SM,KRITIKA,KRITIKA WIRES LIMITED,        32.90,        33.00,        33.00,        33.00,        33.00,                   792000.00,24000, ,        38.50,        31.00
N,SM,KSHITIJPOL,KSHITIJ POLYLINE LIMITED,        35.55,        36.00,        36.00,        36.00,        36.00,                   167976.00,4666, ,        42.65,        19.85
N,SM,KSOLVES,KSOLVES INDIA LIMITED,       630.15,       635.10,       658.95,       633.00,       639.40,                 19039880.00,29600, ,      1718.20,       185.00
