MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        16.35,        15.55,        15.55,        15.55,        15.55,                    31100.00,2000, ,        27.00,        10.25
N,SM,AIROLAM,AIRO LAM LIMITED,        25.00,        26.00,        26.00,        26.00,        26.00,                   624000.00,24000, ,        36.00,        17.35
N,SM,AISL,ANI INTEGRATED SERV LTD.,        41.45,        42.85,        42.85,        39.60,        41.80,                   844800.00,20400, ,        44.40,        17.45
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,       112.20,       111.00,       114.85,       107.60,       109.95,                  3097700.00,28000, ,       114.85,        42.35
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        18.20,        17.30,        17.30,        17.30,        17.30,                    69200.00,4000, ,        22.10,         4.75
N,SM,AVROIND,AVRO INDIA LIMITED,        35.00,        37.00,        37.00,        37.00,        37.00,                    74000.00,2000, ,        51.00,        35.00
N,SM,BCONCEPTS,BRAND CONCEPTS LIMITED,        25.70,        24.45,        25.70,        24.45,        25.70,                   150450.00,6000, ,        32.05,        13.70
N,SM,BETA,BETA DRUGS LIMITED,       280.95,       292.35,       294.95,       286.00,       291.00,                  5373080.00,18400, ,       294.95,        43.30
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,         5.05,         5.30,         5.30,         5.30,         5.30,                    74200.00,14000, ,         5.30,          .95
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,        11.50,        11.75,        12.50,        11.75,        11.90,                   249450.00,21000, ,        15.55,         4.70
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        28.25,        26.95,        26.95,        26.85,        26.85,                   107600.00,4000, ,        30.00,        17.90
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,        17.90,        18.75,        18.75,        18.75,        18.75,                  1181250.00,63000, ,        18.75,         2.25
N,SM,E2E,E2E NETWORKS LIMITED,        36.00,        36.50,        36.50,        36.50,        36.50,                    73000.00,2000, ,        61.30,        14.85
N,SM,FELIX,FELIX INDUSTRIES LTD.,        40.30,        38.30,        42.25,        38.30,        40.60,                  5095000.00,128000, ,        51.25,        10.80
N,SM,GANGAFORGE,GANGA FORGING LIMITED,        65.70,        67.25,        67.25,        67.25,        67.25,                   538000.00,8000, ,        67.25,         9.50
N,SM,GOLDSTAR,GOLDSTAR POWER LIMITED,        21.40,        20.90,        20.90,        20.40,        20.70,                   616800.00,30000, ,        25.45,        19.70
N,SM,HINDCON,HINDCON CHEMICALS LIMITED,        28.75,        28.70,        33.85,        28.70,        32.55,                  4419600.00,140000, ,        33.85,         8.25
N,SM,HPIL,HINDPRAKASH INDUSTRY LTD,        47.45,        47.45,        47.45,        47.45,        47.45,                   142350.00,3000, ,        47.50,        41.50
N,SM,HUSYSLTD,HUSYS CONSULTING LTD.,        84.80,        83.50,        83.50,        83.00,        83.25,                   333000.00,4000, ,       131.85,        20.50
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,       166.00,       158.10,       170.30,       158.10,       168.95,                  1004050.00,6000, ,       196.45,        70.25
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,         7.90,         7.65,         7.65,         7.65,         7.65,                    22950.00,3000, ,        10.35,         5.65
N,SM,JETKNIT,JET KNITWEARS LTD.,        20.80,        21.80,        21.80,        21.80,        21.80,                    32700.00,1500, ,        29.15,        18.00
N,SM,KSOLVES,KSOLVES INDIA LIMITED,      1163.70,      1221.85,      1221.85,      1221.85,      1221.85,                 10996650.00,9000, ,      1221.85,       102.05
N,SM,LAXMICOT,LAXMI COTSPIN LIMITED,        16.75,        17.00,        17.00,        15.95,        16.70,                   986700.00,60000, ,        17.00,         7.50
N,SM,LEXUS,LEXUS GRANITO (INDIA) LTD,        13.25,        13.85,        13.85,        13.85,        13.85,                    41550.00,3000, ,        22.50,         5.20
N,SM,MARSHALL,MARSHALL MACHINES LTD,        14.00,        14.70,        14.70,        14.70,        14.70,                   132300.00,9000, ,        15.50,         4.85
N,SM,MHHL,MOHINI HEALTH&HYGIENE LTD,        37.20,        38.75,        39.00,        35.35,        37.45,                  2690850.00,72000, ,        39.50,        11.80
N,SM,MILTON,MILTON INDUSTRIES LIMITED,        20.95,        20.95,        21.95,        20.95,        21.00,                   468160.00,22000, ,        27.05,         7.00
N,SM,MOKSH,MOKSH ORNAMENTS LIMITED,        64.55,        66.90,        67.90,        65.00,        67.35,                 12867300.00,192000, ,        67.90,        21.00
N,SM,MPTODAY,M P TODAY MEDIA LIMITED,        20.00,        19.00,        19.00,        19.00,        19.00,                    38000.00,2000, ,        23.85,         9.70
N,SM,OSIAHYPER,OSIA HYPER RETAIL LTD,       168.00,       167.50,       167.50,       167.50,       167.50,                   134000.00,800, ,       246.00,       117.00
N,SM,PANSARI,PANSARI DEVELOPERS LTD.,        52.50,        49.90,        52.00,        49.90,        52.00,                  1235400.00,24000, ,        53.00,        21.90
N,SM,PAR,PAR DRUGS AND CHEM LTD,        61.15,        62.95,        62.95,        62.95,        62.95,                   251800.00,4000, ,       136.50,        33.00
N,SM,PARTYCRUS,PARTY CRUISERS LIMITED,        21.15,        21.50,        21.50,        21.25,        21.25,                   128000.00,6000, ,        39.90,        16.55
N,SM,PAVNAIND,PAVNA INDUSTRIES LIMITED,       165.10,       165.10,       172.00,       165.10,       165.90,                  1076640.00,6400, ,       172.00,       165.05
N,SM,PERFECT,PERFECT INFRAENGINEER LTD,        11.10,        11.50,        11.50,        11.50,        11.50,                    69000.00,6000, ,        12.75,         9.50
N,SM,PIGL,POWER INSTRUMENT (G) LTD,        64.80,        65.00,        68.00,        65.00,        68.00,                  2944000.00,44000, ,        68.00,         8.90
N,SZ,POWERFUL,POWERFUL TECHNOLOGIES LTD,         2.85,         2.95,         2.95,         2.95,         2.95,                     5900.00,2000, ,         7.55,         1.90
N,SM,RELIABLE,RELIABLE DATA SERVICE LTD,        26.60,        26.60,        26.80,        26.60,        26.75,                   705120.00,26400, ,        31.00,        20.65
N,SM,RMDRIP,R M DRIP & SPRINK SYS LTD,        17.10,        17.10,        17.10,        17.10,        17.10,                    34200.00,2000, ,        63.00,        15.50
N,SM,RPPL,RAJSHREE POLYPACK LTD,       115.45,       114.80,       114.80,       109.70,       109.70,                  3416300.00,31000, ,       121.00,        47.75
N,SM,SARVESHWAR,SARVESHWAR FOODS LIMITED,        29.20,        29.00,        29.00,        29.00,        29.00,                    46400.00,1600, ,        37.85,         9.60
N,SM,SECL,SALASAR EXTERIOR CONT LTD,        16.70,        17.45,        17.45,        17.45,        17.45,                    52350.00,3000, ,        43.00,         9.90
N,SM,SECURCRED,SECUR CREDENTIALS LIMITED,        16.65,        17.45,        17.45,        16.65,        17.45,                    93030.00,5400, ,        24.25,        12.00
N,SM,SIDDHIKA,SIDDHIKA COATINGS LIMITED,        53.00,        53.00,        54.85,        53.00,        54.85,                   215700.00,4000, ,        58.00,        51.00
N,SM,SILVERTUC,SILVER TOUCH TECHNO LTD,        75.00,        72.00,        80.00,        72.00,        80.00,                   152000.00,2000, ,       109.00,        72.00
N,SM,SMVD,SMVD POLY PACK LIMITED,        17.05,        16.20,        16.20,        16.20,        16.20,                    64800.00,4000, ,        17.90,         6.45
N,SM,SOLEX,SOLEX ENERGY LIMITED,        46.55,        48.85,        48.85,        48.85,        48.85,                    97700.00,2000, ,        59.20,        20.15
N,SM,SONAHISONA,SONA HI SONA JEWELL G LTD,        11.00,        10.60,        10.60,        10.60,        10.60,                   106000.00,10000, ,        13.00,         9.20
N,SM,SONAMCLOCK,SONAM CLOCK LIMITED,        60.50,        60.95,        60.95,        58.80,        60.90,                   541950.00,9000, ,        66.00,        37.50
N,SM,SURANI,SURANI STEEL TUBES LTD.,        18.15,        19.05,        19.05,        19.05,        19.05,                    38100.00,2000, ,        31.60,        17.35
N,SM,SVLL,SHREE VASU LOGISTICS LTD,        88.50,        90.00,        90.00,        89.00,        89.00,                   179000.00,2000, ,       104.00,        76.40
N,SM,TARACHAND,TARA CHAND LOG. SOL. LTD.,        38.05,        37.00,        37.00,        37.00,        37.00,                    74000.00,2000, ,        42.85,        26.00
N,SM,THEJO,THEJO ENGINEERING LIMITED,      1915.00,      1900.00,      1930.00,      1900.00,      1930.00,                   575500.00,300, ,      2255.00,       383.05
N,SM,TIRUPATI,SHREE TIRUPATI BALAJEE,        41.30,        40.50,        40.90,        39.50,        40.90,                  1313100.00,33000, ,        72.25,        25.25
N,SM,VCL,VAXTEX COTFAB LIMITED,        43.25,        43.50,        43.80,        43.50,        43.80,                   523800.00,12000, ,        44.95,        17.00
N,SM,VMARCIND,V MARC INDIA LIMITED,        40.35,        41.70,        41.70,        38.50,        38.50,                   361800.00,9000, ,        45.00,        38.00
