MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        43.00,        44.00,        44.00,        44.00,        44.00,                   132000.00,3000, ,        51.00,        42.00
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        17.20,        16.35,        16.35,        16.35,        16.35,                   130800.00,8000, ,        27.00,        10.25
N,SM,AIROLAM,AIRO LAM LIMITED,        24.00,        22.55,        26.00,        22.55,        25.00,                   526650.00,21000, ,        36.00,        17.35
N,SM,AISL,ANI INTEGRATED SERV LTD.,        42.35,        43.00,        43.15,        40.50,        41.45,                   896640.00,21600, ,        44.40,        17.45
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,       104.50,       104.00,       114.50,       104.00,       112.20,                  5119800.00,46000, ,       114.50,        42.35
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        19.15,        18.20,        18.20,        18.20,        18.20,                    72800.00,4000, ,        22.10,         4.75
N,SM,AVG,AVG LOGISTICS LIMITED,        52.00,        54.60,        54.60,        54.60,        54.60,                   131040.00,2400, ,        65.50,        26.70
N,SM,BCONCEPTS,BRAND CONCEPTS LIMITED,        24.50,        25.70,        25.70,        25.70,        25.70,                    77100.00,3000, ,        32.05,        13.70
N,SM,BETA,BETA DRUGS LIMITED,       268.75,       275.10,       282.10,       275.10,       280.95,                  6497840.00,23200, ,       282.10,        43.30
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,         4.85,         5.05,         5.05,         5.00,         5.05,                   151100.00,30000, ,         5.05,          .95
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,        10.65,        10.10,        11.70,        10.10,        11.50,                   203400.00,18000, ,        15.55,         4.70
N,SM,BTML,BODHI TREE MULTIMEDIA LTD,        68.00,        70.00,        72.15,        65.00,        65.00,                   330240.00,4800, ,        96.00,        64.05
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        29.50,        30.00,        30.00,        28.25,        28.25,                   174500.00,6000, ,        30.00,        17.90
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,        17.05,        17.90,        17.90,        17.90,        17.90,                    53700.00,3000, ,        17.90,         2.25
N,SM,DRL,DHANUKA REALTY LIMITED,         7.50,         7.50,         7.50,         7.50,         7.50,                    45000.00,6000, ,         7.85,         7.25
N,SM,E2E,E2E NETWORKS LIMITED,        36.30,        37.50,        37.50,        36.00,        36.00,                   653300.00,18000, ,        61.30,        14.85
N,SM,FELIX,FELIX INDUSTRIES LTD.,        39.75,        39.75,        41.60,        39.75,        40.30,                  1290400.00,32000, ,        51.25,        10.80
N,SM,GANGAFORGE,GANGA FORGING LIMITED,        64.50,        65.90,        66.00,        65.00,        65.70,                  2103200.00,32000, ,        66.00,         9.50
N,SM,GIRIRAJ,GIRIRAJ CIVIL DEVP LTD,        73.50,        73.00,        73.00,        73.00,        73.00,                   262800.00,3600, ,        93.50,        44.65
N,SM,HINDCON,HINDCON CHEMICALS LIMITED,        28.65,        29.00,        29.00,        28.00,        28.75,                  1143600.00,40000, ,        29.00,         8.25
N,SM,HPIL,HINDPRAKASH INDUSTRY LTD,        47.25,        47.25,        47.50,        47.25,        47.45,                  1138500.00,24000, ,        47.50,        41.50
N,SM,HUSYSLTD,HUSYS CONSULTING LTD.,        81.50,        84.80,        84.80,        84.80,        84.80,                   169600.00,2000, ,       131.85,        20.50
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,       159.55,       157.00,       166.00,       157.00,       166.00,                   483000.00,3000, ,       196.45,        70.25
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,         7.95,         7.90,         7.90,         7.90,         7.90,                    47400.00,6000, ,        10.35,         5.65
N,SM,KRITIKA,KRITIKA WIRES LIMITED,        36.75,        36.75,        36.75,        36.75,        36.75,                   735000.00,20000, ,        38.50,        32.00
N,SM,KSOLVES,KSOLVES INDIA LIMITED,      1108.30,      1111.00,      1163.70,      1111.00,      1163.70,                 13565880.00,11700, ,      1163.70,       102.05
N,SM,LEXUS,LEXUS GRANITO (INDIA) LTD,        12.65,        13.00,        13.25,        13.00,        13.25,                    52600.00,4000, ,        22.50,         5.20
N,SM,MAHICKRA,MAHICKRA CHEMICAL LIMITED,        79.30,        77.40,        79.20,        76.50,        78.00,                   467100.00,6000, ,        84.25,        70.00
N,SM,MARSHALL,MARSHALL MACHINES LTD,        13.35,        14.00,        14.00,        14.00,        14.00,                    84000.00,6000, ,        15.50,         4.85
N,SM,MDL,MARVEL DECOR LIMITED,        25.40,        26.65,        26.65,        26.65,        26.65,                    53300.00,2000, ,        27.30,        16.50
N,SM,MHHL,MOHINI HEALTH&HYGIENE LTD,        37.65,        39.50,        39.50,        35.85,        37.20,                  9245400.00,237000, ,        39.50,        11.80
N,SM,MILTON,MILTON INDUSTRIES LIMITED,        20.05,        20.95,        20.95,        20.95,        20.95,                    92180.00,4400, ,        27.05,         7.00
N,SM,MOKSH,MOKSH ORNAMENTS LIMITED,        63.05,        63.50,        64.85,        61.50,        64.55,                  2666850.00,42000, ,        67.50,        21.00
N,SM,MPTODAY,M P TODAY MEDIA LIMITED,        20.00,        20.00,        20.00,        20.00,        20.00,                    40000.00,2000, ,        23.85,         9.70
N,SM,OSIAHYPER,OSIA HYPER RETAIL LTD,       144.00,       160.00,       170.00,       160.00,       168.00,                   989200.00,6000, ,       246.00,       117.00
N,SM,OSWALSEEDS,SHREEOSWAL S AND CHE LTD,        32.40,        33.75,        34.00,        33.75,        34.00,                   271000.00,8000, ,        50.45,        21.80
N,SM,PANSARI,PANSARI DEVELOPERS LTD.,        51.10,        52.50,        52.50,        52.50,        52.50,                  1260000.00,24000, ,        53.00,        21.90
N,SM,PARTYCRUS,PARTY CRUISERS LIMITED,        20.40,        21.15,        21.15,        21.15,        21.15,                    42300.00,2000, ,        39.90,        16.55
N,SM,PIGL,POWER INSTRUMENT (G) LTD,        61.75,        62.50,        64.80,        62.50,        64.80,                  2054400.00,32000, ,        64.80,         8.90
N,SZ,POWERFUL,POWERFUL TECHNOLOGIES LTD,         2.75,         2.85,         2.85,         2.85,         2.85,                     5700.00,2000, ,         7.55,         1.90
N,SM,PROLIFE,PROLIFE INDUSTRIES LTD,        53.75,        56.40,        56.40,        52.80,        52.80,                   496800.00,9000, ,        67.90,        30.50
N,SM,RMDRIP,R M DRIP & SPRINK SYS LTD,        16.90,        16.60,        17.60,        16.60,        17.10,                   307100.00,18000, ,        63.00,        15.50
N,SM,RPPL,RAJSHREE POLYPACK LTD,       112.25,       110.00,       116.95,       109.25,       115.45,                  4334050.00,39000, ,       121.00,        47.75
N,SM,SARVESHWAR,SARVESHWAR FOODS LIMITED,        27.85,        26.55,        29.20,        26.55,        29.20,                   360960.00,12800, ,        37.85,         9.60
N,SM,SECL,SALASAR EXTERIOR CONT LTD,        15.95,        15.95,        16.70,        15.95,        16.70,                    97950.00,6000, ,        43.00,         9.90
N,SM,SECURCRED,SECUR CREDENTIALS LIMITED,        15.90,        16.65,        16.65,        16.65,        16.65,                    49950.00,3000, ,        24.25,        12.00
N,SM,SIDDHIKA,SIDDHIKA COATINGS LIMITED,        54.55,        53.00,        53.00,        53.00,        53.00,                   106000.00,2000, ,        58.00,        51.00
N,SM,SIKKO,SIKKO INDUSTRIES LIMITED,        25.40,        25.25,        25.25,        25.25,        25.25,                   202000.00,8000, ,        33.80,        11.60
N,SM,SMVD,SMVD POLY PACK LIMITED,        17.90,        17.10,        17.10,        17.05,        17.05,                   136500.00,8000, ,        17.90,         6.45
N,SM,SOLEX,SOLEX ENERGY LIMITED,        44.35,        46.50,        46.55,        43.00,        46.55,                   272100.00,6000, ,        59.20,        20.15
N,SM,SONAMCLOCK,SONAM CLOCK LIMITED,        61.90,        61.00,        61.00,        60.00,        60.50,                   544500.00,9000, ,        66.00,        37.50
N,SM,SPECTRUM,SPECTRUM ELECTRIC IND LTD,        57.50,        58.00,        58.00,        58.00,        58.00,                  9976000.00,172000, ,        69.00,        45.60
N,SM,SVLL,SHREE VASU LOGISTICS LTD,        88.00,        88.50,        88.50,        88.50,        88.50,                    88500.00,1000, ,       104.00,        76.40
N,SM,THEJO,THEJO ENGINEERING LIMITED,      1920.00,      1875.00,      2001.00,      1875.00,      1915.00,                  2719100.00,1400, ,      2255.00,       383.05
N,SM,UCL,USHANTI COLOUR CHEM LTD,        34.00,        34.50,        34.50,        34.50,        34.50,                    69000.00,2000, ,        42.40,        24.00
N,SM,VASA,VASA RETAIL & OVERSEA LTD,         5.00,         5.00,         5.00,         5.00,         5.00,                    20000.00,4000, ,         7.55,         4.95
N,SM,VCL,VAXTEX COTFAB LIMITED,        43.10,        43.25,        43.25,        43.25,        43.25,                   259500.00,6000, ,        44.95,        17.00
N,SM,VMARCIND,V MARC INDIA LIMITED,        40.15,        40.50,        40.50,        39.05,        40.35,                  1189050.00,30000, ,        45.00,        38.00
N,SM,VSCL,VADIVARHE SPCLTY CHEM LTD,        16.60,        15.85,        15.85,        15.85,        15.85,                   142650.00,9000, ,        19.55,         5.85
N,SM,WEWIN,WE WIN LIMITED,        18.15,        17.30,        17.30,        17.30,        17.30,                    51900.00,3000, ,        60.00,        13.55
N,SM,ZODIAC,ZODIAC ENERGY LIMITED,        18.20,        18.00,        18.20,        18.00,        18.20,                   144800.00,8000, ,        23.75,        11.50
