MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        45.00,        45.00,        45.00,        45.00,        45.00,                   135000.00,3000, ,        72.45,        42.00
N,SM,ABINFRA,A B INFRABUILD LIMITED,         7.60,         7.25,         7.25,         7.25,         7.25,                    29000.00,4000, ,        11.15,         5.00
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        22.25,        21.15,        21.15,        21.15,        21.15,                   126900.00,6000, ,        27.00,        14.45
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        25.75,        24.50,        24.50,        24.50,        24.50,                   294000.00,12000, ,        38.60,        19.00
N,SM,AIROLAM,AIRO LAM LIMITED,        50.10,        49.65,        49.65,        45.00,        45.10,                  2116650.00,45000, ,        59.00,        19.25
N,SM,AISL,ANI INTEGRATED SERV LTD.,        47.45,        48.95,        48.95,        46.95,        47.45,                  1084080.00,22800, ,        55.40,        18.10
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,        70.25,        70.00,        70.00,        66.75,        66.75,                   273500.00,4000, ,       114.85,        42.35
N,SM,ATALREAL,ATAL REALTECH LIMITED,        94.00,        97.00,        98.70,        90.00,        98.40,                  9086320.00,94400, ,       100.80,        30.95
N,SM,AVROIND,AVRO INDIA LIMITED,        83.95,        83.50,        84.85,        83.50,        84.85,                   844000.00,10000, ,        84.95,        35.00
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,        88.20,        90.95,        91.50,        90.90,        91.50,                  1093050.00,12000, ,        99.30,        27.20
N,SM,BCONCEPTS,BRAND CONCEPTS LIMITED,        29.45,        28.15,        30.85,        28.15,        29.85,                  2657550.00,87000, ,        32.90,        14.05
N,SM,BETA,BETA DRUGS LIMITED,       350.00,       350.00,       350.00,       350.00,       350.00,                   280000.00,800, ,       404.80,        75.20
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         5.10,         5.10,         5.25,         4.85,         4.85,                   738150.00,150000, ,        15.55,         4.75
N,SM,DCI,DC INFOTECH AND COMUN LTD,        65.40,        64.60,        65.50,        64.60,        65.50,                  1170600.00,18000, ,        65.50,        40.00
N,SM,DRSDILIP,DRS DILIP ROADLINES LTD.,        73.35,        70.00,        70.00,        70.00,        70.00,                   112000.00,1600, ,        78.00,        60.00
N,SM,DSML,DEBOCK SALE MARKETING LTD,        17.50,        17.00,        18.35,        16.65,        17.70,                 11959800.00,702000, ,        21.95,         5.75
N,SM,E2E,E2E NETWORKS LIMITED,        46.00,        46.95,        47.00,        46.95,        47.00,                   281800.00,6000, ,        61.30,        25.00
N,SM,FOCUS,FOCUS LIGHTG & FIXTRS LTD,        69.95,        67.20,        71.80,        67.20,        71.50,                  2569350.00,36000, ,        71.90,        18.05
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,       146.35,       139.05,       139.05,       139.05,       139.05,                  2502900.00,18000, ,       210.95,        70.25
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,        16.00,        15.20,        15.20,        15.20,        15.20,                    45600.00,3000, ,        20.45,         5.65
N,SM,JAIPURKURT,NANDANI CREATION LIMITED,        57.35,        58.95,        58.95,        58.95,        58.95,                   294750.00,5000, ,        58.95,         7.65
N,SM,JALAN,JALAN TRANSOLU. INDIA LTD,         9.80,        10.25,        10.25,        10.25,        10.25,                    30750.00,3000, ,        10.25,         2.75
N,SM,JETFREIGHT,JET FREIGHT LOGISTICS LTD,        30.80,        30.50,        30.50,        30.50,        30.50,                   122000.00,4000, ,        35.40,        13.00
N,SM,KHFM,KHFM HOS FAC MANA SER LTD,        29.50,        30.50,        31.00,        30.50,        30.75,                   184500.00,6000, ,        42.50,        24.05
N,SM,KKVAPOW,KKV AGRO POWERS LTD.,      1016.95,      1018.00,      1067.75,      1018.00,      1067.75,                   521437.50,500, ,      1067.75,       335.00
N,SM,KSOLVES,KSOLVES INDIA LIMITED,       668.10,       684.10,       684.10,       634.70,       643.10,                 13507140.00,20800, ,      1718.20,       135.00
N,SM,LAGNAM,LAGNAM SPINTEX LIMITED,        41.65,        40.70,        40.95,        40.50,        40.95,                   489300.00,12000, ,        49.25,         6.60
N,SM,LAXMICOT,LAXMI COTSPIN LIMITED,        23.65,        23.50,        23.50,        22.60,        22.85,                   687900.00,30000, ,        36.55,         7.50
N,SM,LEXUS,LEXUS GRANITO (INDIA) LTD,        13.10,        12.45,        12.45,        12.45,        12.45,                    74700.00,6000, ,        22.50,         7.20
N,SM,MAHICKRA,MAHICKRA CHEMICAL LIMITED,        82.80,        83.00,        83.50,        83.00,        83.50,                   374625.00,4500, ,        95.00,        70.05
N,SM,MARSHALL,MARSHALL MACHINES LTD,        34.60,        32.05,        32.30,        32.05,        32.30,                   677100.00,21000, ,        43.15,         6.70
N,SM,MHHL,MOHINI HEALTH&HYGIENE LTD,        24.15,        23.20,        23.25,        23.15,        23.25,                   278400.00,12000, ,        39.50,        15.35
N,SM,OSIAHYPER,OSIA HYPER RETAIL LTD,       180.00,       185.00,       185.00,       185.00,       185.00,                    74000.00,400, ,       238.00,       117.00
N,SM,PAR,PAR DRUGS AND CHEM LTD,       102.80,       105.00,       105.00,       100.60,       101.00,                   613200.00,6000, ,       139.05,        44.85
N,SM,PARTYCRUS,PARTY CRUISERS LIMITED,        17.00,        17.00,        17.50,        17.00,        17.50,                    69000.00,4000, ,        39.90,        16.50
N,SM,PAVNAIND,PAVNA INDUSTRIES LIMITED,       183.50,       180.00,       180.00,       180.00,       180.00,                   288000.00,1600, ,       215.00,       165.05
N,SM,PENTAGOLD,PENTA GOLD LIMITED,        71.00,        67.45,        67.45,        67.45,        67.45,                  4047000.00,60000, ,       115.00,        15.60
N,SM,PROLIFE,PROLIFE INDUSTRIES LTD,        95.80,       100.55,       100.55,       100.55,       100.55,                   603300.00,6000, ,       117.00,        33.25
N,SM,RPPL,RAJSHREE POLYPACK LTD,       171.70,       176.60,       184.40,       176.00,       178.05,                  6491600.00,36000, ,       200.00,        70.05
N,SM,SARVESHWAR,SARVESHWAR FOODS LIMITED,        19.95,        19.00,        19.05,        19.00,        19.00,                   425680.00,22400, ,        37.85,         9.60
N,SM,SIDDHIKA,SIDDHIKA COATINGS LIMITED,        58.50,        56.00,        56.00,        55.60,        56.00,                   557600.00,10000, ,        81.50,        45.00
N,SM,SIGMA,SIGMA SOLVE LIMITED,       214.70,       204.00,       204.00,       204.00,       204.00,                  1224000.00,6000, ,       254.65,        33.80
N,SM,SILVERTUC,SILVER TOUCH TECHNO LTD,       129.00,       130.00,       131.00,       130.00,       130.95,                  1565950.00,12000, ,       145.00,        72.00
N,SM,SOLEX,SOLEX ENERGY LIMITED,        49.65,        48.35,        48.35,        47.20,        47.45,                   474400.00,10000, ,        68.45,        22.40
N,SM,SONAMCLOCK,SONAM CLOCK LIMITED,        60.65,        62.00,        62.00,        60.05,        60.10,                   546450.00,9000, ,        66.00,        39.00
N,SM,SPECTRUM,SPECTRUM ELECTRIC IND LTD,        55.00,        55.00,        55.00,        55.00,        55.00,                   110000.00,2000, ,        69.00,        45.60
N,SM,SSINFRA,S S INFRA DEVP CONSL LTD,         9.50,         9.95,         9.95,         9.95,         9.95,                    29850.00,3000, ,        10.20,         5.65
N,SM,SURANI,SURANI STEEL TUBES LTD.,        35.45,        37.20,        37.20,        37.20,        37.20,                   148800.00,4000, ,        37.20,        17.35
N,SM,TARACHAND,TARA CHAND LOG. SOL. LTD.,        38.50,        37.15,        37.15,        37.15,        37.15,                    74300.00,2000, ,        52.35,        26.00
N,SM,UNIINFO,UNIINFOTELECOMSERVILTD,        25.90,        26.50,        26.50,        26.50,        26.50,                    53000.00,2000, ,        27.45,         7.85
N,SM,UWCSL,ULTRA WIRING CONN SYS LTD,        27.85,        29.15,        29.15,        29.00,        29.10,                   465200.00,16000, ,        30.75,        22.65
N,SM,VCL,VAXTEX COTFAB LIMITED,        50.05,        49.00,        52.00,        47.55,        49.45,                  2614350.00,54000, ,        52.00,        17.00
N,SM,VMARCIND,V MARC INDIA LIMITED,        32.70,        31.40,        31.40,        31.05,        31.05,                   187350.00,6000, ,        45.00,        25.35
N,SM,VSCL,VADIVARHE SPCLTY CHEM LTD,        32.15,        33.50,        33.50,        33.50,        33.50,                   201000.00,6000, ,        33.50,         7.70
N,SM,WALPAR,WALPAR NUTRITIONS LIMITED,        36.25,        36.25,        36.25,        36.25,        36.25,                    72500.00,2000, ,        51.50,        32.50
N,SM,ZODIAC,ZODIAC ENERGY LIMITED,        20.35,        21.35,        21.35,        21.35,        21.35,                   256200.00,12000, ,        23.75,        11.50
N,ST,NPST,NETWORK PEOPLE SRV TECH L,        76.75,        74.25,        78.85,        74.25,        77.50,                   864800.00,11200, ,        83.95,        72.35
N,ST,REXPIPES,REX PIPES AND CABLES LTD,        26.00,        26.50,        26.55,        26.00,        26.35,                  1470400.00,56000, ,        28.00,        25.50
