MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        46.50,        46.05,        55.50,        46.05,        55.20,                  3187800.00,60000, ,        55.50,        42.00
N,SM,AISL,ANI INTEGRATED SERV LTD.,        44.35,        46.25,        46.25,        44.00,        45.30,                  1138140.00,25200, ,        46.85,        17.45
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,        73.15,        69.50,        70.00,        69.50,        70.00,                   418000.00,6000, ,       114.85,        42.35
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        15.05,        14.35,        14.35,        14.35,        14.35,                    57400.00,4000, ,        22.10,         4.75
N,SM,ATALREAL,ATAL REALTECH LIMITED,        34.60,        32.80,        33.95,        30.95,        33.95,                   306720.00,9600, ,        51.00,        30.95
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,        32.35,        31.00,        31.00,        31.00,        31.00,                    62000.00,2000, ,        38.95,        25.80
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,        77.00,        76.00,        76.00,        75.10,        75.10,                  2036100.00,27000, ,        83.95,        27.20
N,SM,BETA,BETA DRUGS LIMITED,       296.65,       294.95,       302.50,       286.70,       286.70,                  1665280.00,5600, ,       350.20,        47.00
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,         6.35,         6.05,         6.05,         6.05,         6.05,                   738100.00,122000, ,         7.25,          .95
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,        10.35,         9.75,        10.50,         9.75,        10.30,                   269100.00,27000, ,        15.55,         5.55
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,        20.35,        21.00,        21.00,        19.35,        20.10,                   474900.00,24000, ,        21.00,         2.25
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,         5.75,         5.80,         5.80,         5.75,         5.75,                    38496.15,6666, ,        14.60,         5.20
N,SM,CROWN,CROWN LIFTERS LTD.,        56.00,        58.80,        58.80,        58.80,        58.80,                   176400.00,3000, ,        58.80,        38.00
N,SM,DCI,DC INFOTECH AND COMUN LTD,        47.40,        47.80,        47.80,        47.80,        47.80,                  1290600.00,27000, ,        47.80,        40.00
N,SM,DEVIT,DEV INFO TECHNOLOGY LTD,        93.90,        95.00,        95.00,        95.00,        95.00,                   142500.00,1500, ,       139.55,        57.00
N,SM,E2E,E2E NETWORKS LIMITED,        38.05,        37.55,        39.95,        37.55,        39.95,                  1372100.00,36000, ,        61.30,        18.80
N,SM,EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,       133.05,       135.00,       135.00,       135.00,       135.00,                   243000.00,1800, ,       135.00,        58.65
N,SM,GANGAFORGE,GANGA FORGING LIMITED,        74.75,        74.00,        77.10,        74.00,        77.00,                  2420000.00,32000, ,        77.10,         9.50
N,SM,GRETEX,GRETEX INDUSTRIES LTD.,        10.30,        10.25,        10.25,        10.25,        10.25,                   123000.00,12000, ,        10.80,         5.65
N,SM,HINDCON,HINDCON CHEMICALS LIMITED,        35.45,        33.70,        36.85,        33.70,        35.70,                  1582200.00,44000, ,        42.95,         8.25
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,       175.45,       175.00,       175.00,       175.00,       175.00,                   175000.00,1000, ,       196.45,        70.25
N,SM,JAKHARIA,JAKHARIA FABRIC LIMITED,       144.50,       150.00,       150.00,       150.00,       150.00,                  4560000.00,30400, ,       185.00,       140.00
N,SM,JETKNIT,JET KNITWEARS LTD.,        21.80,        22.85,        22.85,        22.85,        22.85,                    34275.00,1500, ,        29.15,        18.00
N,SM,KRITIKA,KRITIKA WIRES LIMITED,        36.00,        35.75,        35.75,        35.75,        35.75,                   143000.00,4000, ,        38.50,        32.00
N,SM,KSOLVES,KSOLVES INDIA LIMITED,      1476.90,      1403.10,      1550.70,      1403.10,      1550.70,                 51285780.00,35100, ,      1718.20,       102.05
N,SM,MAHICKRA,MAHICKRA CHEMICAL LIMITED,        87.00,        87.50,        88.20,        87.50,        87.90,                   659550.00,7500, ,        93.00,        70.00
N,SM,MARSHALL,MARSHALL MACHINES LTD,        15.35,        15.85,        16.10,        15.25,        16.00,                   668550.00,42000, ,        16.95,         4.85
N,SM,MHHL,MOHINI HEALTH&HYGIENE LTD,        27.60,        27.90,        27.95,        26.55,        27.95,                  1400850.00,51000, ,        39.50,        11.80
N,SM,OSIAHYPER,OSIA HYPER RETAIL LTD,       169.95,       170.00,       170.00,       170.00,       170.00,                    68000.00,400, ,       246.00,       117.00
N,SM,PANSARI,PANSARI DEVELOPERS LTD.,        54.90,        55.25,        55.25,        55.25,        55.25,                   331500.00,6000, ,        55.25,        21.90
N,SM,PAR,PAR DRUGS AND CHEM LTD,        62.20,        60.20,        60.20,        60.10,        60.10,                   481200.00,8000, ,       136.50,        33.00
N,SM,PARTYCRUS,PARTY CRUISERS LIMITED,        21.10,        21.50,        21.50,        21.10,        21.10,                    85200.00,4000, ,        39.90,        16.55
N,SM,PAVNAIND,PAVNA INDUSTRIES LIMITED,       168.00,       167.00,       167.00,       167.00,       167.00,                   133600.00,800, ,       172.00,       165.05
N,SM,PIGL,POWER INSTRUMENT (G) LTD,        81.10,        83.45,        83.45,        77.10,        83.00,                  1306000.00,16000, ,        86.65,         9.50
N,SM,PROLIFE,PROLIFE INDUSTRIES LTD,        77.85,        81.70,        81.70,        81.60,        81.70,                  2450550.00,30000, ,        81.70,        30.50
N,SM,PULZ,PULZ ELECTRONICS LIMITED,        17.10,        17.95,        17.95,        17.95,        17.95,                    71800.00,4000, ,        17.95,         9.75
N,SM,RMDRIP,R M DRIP & SPRINK SYS LTD,        19.45,        20.40,        20.40,        20.40,        20.40,                   571200.00,28000, ,        63.00,        15.50
N,SM,RPPL,RAJSHREE POLYPACK LTD,       110.05,       113.00,       113.00,       108.20,       109.90,                  4184150.00,38000, ,       121.00,        52.35
N,SM,SARVESHWAR,SARVESHWAR FOODS LIMITED,        30.45,        30.45,        30.45,        30.45,        30.45,                   389760.00,12800, ,        37.85,         9.60
N,SM,SECL,SALASAR EXTERIOR CONT LTD,        19.00,        18.50,        19.90,        18.05,        19.90,                   820950.00,45000, ,        43.00,         9.90
N,SM,SECURCRED,SECUR CREDENTIALS LIMITED,        24.35,        24.55,        24.55,        23.15,        23.15,                    98070.00,4200, ,        25.55,        12.00
N,SM,SERVOTECH,SERVOTECH POWER SYS LTD.,        18.75,        18.95,        18.95,        18.95,        18.95,                    75800.00,4000, ,        23.80,        10.10
N,SM,SHUBHLAXMI,SHUBHLAXMI JEWEL ART LTD,        13.95,        13.95,        14.00,        13.95,        14.00,                    27950.00,2000, ,        29.90,        12.05
N,SM,SIDDHIKA,SIDDHIKA COATINGS LIMITED,        52.05,        57.00,        62.45,        45.00,        55.40,                  3343100.00,62000, ,        62.45,        45.00
N,SM,SIGMA,SIGMA SOLVE LIMITED,        97.20,       102.05,       102.05,       102.05,       102.05,                   612300.00,6000, ,       102.05,        33.80
N,SM,SILVERTUC,SILVER TOUCH TECHNO LTD,        78.35,        77.00,        80.00,        77.00,        80.00,                   157000.00,2000, ,       109.00,        72.00
N,SM,SMVD,SMVD POLY PACK LIMITED,        16.85,        17.50,        17.65,        17.50,        17.65,                   211500.00,12000, ,        17.90,         6.45
N,SM,SOFTTECH,SOFTTECH ENGINEER LIMITED,        91.00,        95.00,        95.55,        93.00,        95.55,                   453680.00,4800, ,       108.95,        35.50
N,SM,SOLEX,SOLEX ENERGY LIMITED,        52.50,        55.00,        55.00,        53.00,        54.70,                   654300.00,12000, ,        59.20,        20.15
N,SM,SONAMCLOCK,SONAM CLOCK LIMITED,        53.90,        53.00,        53.00,        50.15,        51.00,                   462450.00,9000, ,        66.00,        38.00
N,SM,SPECTRUM,SPECTRUM ELECTRIC IND LTD,        56.00,        54.50,        54.50,        54.50,        54.50,                   109000.00,2000, ,        69.00,        45.60
N,SM,TARACHAND,TARA CHAND LOG. SOL. LTD.,        37.00,        37.15,        37.15,        37.15,        37.15,                    74300.00,2000, ,        42.85,        26.00
N,SM,UCL,USHANTI COLOUR CHEM LTD,        42.10,        43.60,        43.60,        43.60,        43.60,                   436000.00,10000, ,        48.20,        24.00
