MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        42.00,        42.05,        42.05,        42.05,        42.05,                   252300.00,6000, ,        48.00,        42.00
N,SM,AIROLAM,AIRO LAM LIMITED,        27.00,        28.00,        29.75,        28.00,        29.75,                   173250.00,6000, ,        36.00,        14.45
N,SM,AISL,ANI INTEGRATED SERV LTD.,        24.15,        25.00,        25.15,        24.70,        25.00,                   808740.00,32400, ,        26.95,        14.30
N,SM,AJOONI,AJOONI BIOTECH LIMITED,        31.10,        30.40,        30.45,        30.40,        30.45,                   243400.00,8000, ,        36.50,         6.35
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,        11.40,        10.85,        11.90,        10.85,        11.25,                  1346000.00,120000, ,        14.40,         5.85
N,SM,BETA,BETA DRUGS LIMITED,       121.05,       124.00,       124.00,       122.00,       122.00,                   687600.00,5600, ,       140.80,        37.00
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,         1.60,         1.60,         1.60,         1.55,         1.55,                    77600.00,50000, ,         2.00,          .35
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,        13.55,        13.55,        14.00,        13.55,        13.85,                   370800.00,27000, ,        14.50,         4.70
N,SZ,CKPLEISURE,CKP LEISURE LIMITED,         2.45,         2.55,         2.55,         2.35,         2.35,                    19600.00,8000, ,         2.85,         2.35
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,         3.95,         3.90,         3.90,         3.90,         3.90,                    23400.00,6000, ,         6.95,         2.25
N,SM,DCI,DC INFOTECH AND COMUN LTD,        45.05,        45.00,        45.20,        45.00,        45.15,                   406200.00,9000, ,        45.50,        39.00
N,SM,DSML,DEBOCK SALE MARKETING LTD,         9.05,         8.60,         8.60,         8.60,         8.60,                    51600.00,6000, ,        21.95,         3.50
N,SM,EIFFL,EURO (I) FRESH FOODS LTD,       108.45,       105.00,       105.00,       100.50,       100.50,                   164400.00,1600, ,       129.40,        64.80
N,SM,FOCUS,FOCUS LIGHTG & FIXTRS LTD,        22.95,        23.00,        23.00,        23.00,        23.00,                   138000.00,6000, ,        34.30,        15.50
N,SM,GANGAFORGE,GANGA FORGING LIMITED,        32.85,        32.30,        32.95,        32.30,        32.70,                   784400.00,24000, ,        34.70,         8.70
N,SM,GIRIRAJ,GIRIRAJ CIVIL DEVP LTD,        46.65,        48.95,        48.95,        48.95,        48.95,                    58740.00,1200, ,        48.95,        20.95
N,SM,GOLDSTAR,GOLDSTAR POWER LIMITED,        20.70,        19.70,        19.70,        19.70,        19.70,                   236400.00,12000, ,        25.45,        19.70
N,SM,HINDCON,HINDCON CHEMICALS LIMITED,        23.60,        24.20,        24.20,        23.90,        23.90,                   192400.00,8000, ,        27.00,         8.05
N,SM,HPIL,HINDPRAKASH INDUSTRY LTD,        47.00,        47.00,        47.00,        47.00,        47.00,                  1410000.00,30000, ,        47.00,        40.20
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,        94.05,        89.35,        90.95,        89.35,        90.95,                   180300.00,2000, ,       125.00,        70.25
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,         8.50,         8.30,         8.90,         8.30,         8.60,                   818550.00,96000, ,        10.35,         5.40
N,SM,JALAN,JALAN TRANSOLU. INDIA LTD,         3.45,         3.45,         3.50,         3.45,         3.50,                    20850.00,6000, ,         5.90,         2.75
N,SM,KHFM,KHFM HOS FAC MANA SER LTD,        36.50,        36.00,        40.95,        36.00,        40.95,                  2040300.00,51000, ,        42.50,        22.20
N,SM,KSOLVES,KSOLVES INDIA LIMITED,       627.50,       601.00,       601.00,       596.15,       598.00,                  1076235.00,1800, ,       661.50,       102.05
N,SM,LEXUS,LEXUS GRANITO (INDIA) LTD,        18.00,        18.00,        18.00,        18.00,        18.00,                   126000.00,7000, ,        22.50,         4.55
N,SM,MAHICKRA,MAHICKRA CHEMICAL LIMITED,        78.90,        79.00,        79.00,        78.85,        79.00,                   355275.00,4500, ,        89.00,        70.00
N,SM,MANAV,MANAV INFRA PROJECTS LTD,         4.60,         4.75,         4.75,         4.75,         4.75,                    19000.00,4000, ,         5.30,         4.20
N,SM,MDL,MARVEL DECOR LIMITED,        22.75,        23.85,        23.85,        23.85,        23.85,                    47700.00,2000, ,        28.20,        16.50
N,SM,MHHL,MOHINI HEALTH&HYGIENE LTD,        20.90,        20.00,        20.00,        19.90,        19.90,                   119700.00,6000, ,        25.10,        11.35
N,SM,MOKSH,MOKSH ORNAMENTS LIMITED,        40.65,        40.00,        41.00,        39.50,        39.60,                   726150.00,18000, ,        42.50,        21.00
N,SM,NANDANI,NANDANI CREATION LIMITED,        20.80,        21.75,        21.75,        21.75,        21.75,                   108750.00,5000, ,        24.30,         7.65
N,SM,OSIAHYPER,OSIA HYPER RETAIL LTD,       180.00,       165.00,       165.00,       155.00,       160.00,                   192000.00,1200, ,       325.00,       153.80
N,SM,PANSARI,PANSARI DEVELOPERS LTD.,        28.25,        29.50,        29.50,        29.45,        29.45,                   530700.00,18000, ,        29.50,        21.90
N,SM,PASHUPATI,PASHUPATI COTSPIN LIMITED,        63.85,        51.20,        60.00,        51.20,        60.00,                   423760.00,8000, ,        81.00,        40.00
N,SM,PENTAGOLD,PENTA GOLD LIMITED,        75.00,        71.25,        71.25,        71.25,        71.25,                   427500.00,6000, ,        78.45,        15.40
