MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        60.00,        60.00,        60.00,        60.00,        60.00,                   180000.00,3000, ,        72.45,        42.00
N,SM,ABINFRA,A B INFRABUILD LIMITED,         6.35,         6.60,         6.65,         6.60,         6.65,                    53000.00,8000, ,        11.15,         5.00
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        15.65,        16.40,        16.40,        16.40,        16.40,                    32800.00,2000, ,        24.05,        14.45
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        20.10,        21.10,        21.10,        21.10,        21.10,                    63300.00,3000, ,        38.60,        19.00
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        48.25,        48.50,        48.50,        45.85,        45.85,                   561400.00,12000, ,        48.50,        11.00
N,SM,ATALREAL,ATAL REALTECH LIMITED,       148.50,       140.10,       149.95,       140.00,       147.70,                  1617520.00,11200, ,       188.40,        30.95
N,SM,BCONCEPTS,BRAND CONCEPTS LIMITED,        36.25,        36.25,        38.05,        36.25,        38.05,                   222900.00,6000, ,        48.00,        20.25
N,SM,BETA,BETA DRUGS LIMITED,       571.00,       571.00,       571.00,       552.00,       555.00,                  2450400.00,4400, ,       665.00,       104.80
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       126.05,       126.05,       132.00,       126.05,       130.50,                  2320020.00,18000, ,       144.10,       117.90
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,         5.75,         5.55,         6.00,         5.55,         6.00,                   167000.00,28000, ,         7.25,         1.20
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         9.15,        10.05,        10.05,        10.05,        10.05,                  2713500.00,270000, ,        15.55,         4.60
N,SM,BTML,BODHI TREE MULTIMEDIA LTD,       149.65,       149.65,       155.45,       149.65,       155.45,                   366120.00,2400, ,       162.50,        64.05
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        26.70,        28.00,        28.00,        28.00,        28.00,                   280000.00,10000, ,        36.90,        18.10
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,         8.30,         8.70,         8.70,         8.70,         8.70,                    57994.20,6666, ,        10.15,         5.20
N,SM,DESTINY,DESTINY LOGISTICS & I LTD,         8.40,         8.05,         8.55,         8.05,         8.45,                   404100.00,48000, ,        15.35,         8.05
N,SM,DEVIT,DEV INFO TECHNOLOGY LTD,        74.80,        72.00,        74.95,        72.00,        74.95,                   440850.00,6000, ,       165.00,        56.00
N,SM,DKEGL,D K ENTERPRISES GLOBAL L,        42.85,        42.80,        42.90,        41.60,        42.20,                  1269750.00,30000, ,        50.40,        35.10
N,SM,DSML,DEBOCK SALE MARKETING LTD,       146.30,       142.00,       142.00,       139.00,       139.00,                 19332300.00,138000, ,       157.00,         5.75
N,SM,DUDIGITAL,DU DIGITAL TECHNOLOG LTD,       181.80,       189.00,       189.00,       184.00,       184.00,                   746000.00,4000, ,       212.00,        95.00
N,SM,DYNAMIC,DYNAMIC SRVCS & SEC LTD,        35.70,        34.00,        34.05,        33.00,        33.50,                   336100.00,10000, ,        49.80,        33.00
N,SM,E2E,E2E NETWORKS LIMITED,        82.15,        86.15,        86.25,        86.15,        86.25,                  2586600.00,30000, ,        86.25,        36.00
N,SM,HECPROJECT,HEC INFRA PROJECTS LTD.,        38.00,        39.90,        39.90,        36.10,        36.10,                  1803300.00,48000, ,       210.00,        36.10
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,       243.75,       252.75,       252.75,       252.75,       252.75,                   252750.00,1000, ,       258.85,        70.25
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,         7.95,         8.25,         8.25,         7.60,         7.70,                   465600.00,60000, ,        20.45,         7.00
N,SM,JETKNIT,JET KNITWEARS LTD.,        86.65,        90.90,        90.95,        90.90,        90.95,                   682050.00,7500, ,        90.95,        18.00
N,SM,KOTYARK,KOTYARK INDUSTRIES LTD,       143.65,       150.80,       150.80,       150.80,       150.80,                 15381600.00,102000, ,       150.80,        67.90
N,SM,KSOLVES,KSOLVES INDIA LIMITED,       368.85,       368.85,       375.00,       363.00,       363.00,                  2937780.00,8000, ,      1718.20,       295.00
N,SM,LEXUS,LEXUS GRANITO (INDIA) LTD,        16.45,        16.00,        16.00,        15.75,        15.75,                    47750.00,3000, ,        22.50,        10.30
