MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        62.00,        64.00,        64.00,        64.00,        64.00,                   192000.00,3000, ,        72.45,        42.00
N,SM,ABINFRA,A B INFRABUILD LIMITED,         6.10,         6.40,         6.40,         6.40,         6.40,                    25600.00,4000, ,        11.15,         5.00
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        21.20,        20.35,        20.35,        20.35,        20.35,                   122100.00,6000, ,        38.60,        19.00
N,SM,AISL,ANI INTEGRATED SERV LTD.,        49.00,        51.00,        51.00,        51.00,        51.00,                    61200.00,1200, ,        71.00,        19.60
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,         8.15,         7.75,         7.75,         7.75,         7.75,                    62000.00,8000, ,        14.40,         7.75
N,SM,AVROIND,AVRO INDIA LIMITED,        94.90,        99.60,        99.60,        99.60,        99.60,                   199200.00,2000, ,        99.60,        35.00
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,       170.35,       174.90,       178.85,       173.10,       178.80,                 20323800.00,114000, ,       178.85,        39.50
N,SM,BCONCEPTS,BRAND CONCEPTS LIMITED,        43.30,        44.80,        45.40,        44.80,        45.20,                   676500.00,15000, ,        48.00,        14.55
N,SM,BETA,BETA DRUGS LIMITED,       625.00,       615.00,       620.00,       610.00,       620.00,                   982000.00,1600, ,       665.00,       104.80
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       130.80,       128.00,       131.85,       128.00,       131.85,                   311820.00,2400, ,       144.10,       117.90
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,         4.45,         4.65,         4.65,         4.65,         4.65,                    18600.00,4000, ,         7.25,         1.05
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         5.00,         5.10,         5.40,         5.00,         5.00,                  4695150.00,927000, ,        15.55,         4.60
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,        12.50,        12.50,        13.10,        12.50,        13.10,                    76800.00,6000, ,        21.05,         2.80
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,         7.15,         7.50,         7.50,         7.50,         7.50,                    49995.00,6666, ,        10.85,         5.20
N,SM,CROWN,CROWN LIFTERS LTD.,        31.90,        30.65,        31.50,        30.35,        30.80,                  1246500.00,40000, ,       162.00,        25.05
N,SM,DCI,DC INFOTECH AND COMUN LTD,        87.20,        87.20,        87.20,        87.20,        87.20,                   261600.00,3000, ,        96.75,        40.00
N,SM,DESTINY,DESTINY LOGISTICS & I LTD,        10.20,        11.10,        11.10,        10.80,        10.80,                   262500.00,24000, ,        15.35,         9.35
N,SM,DEVIT,DEV INFO TECHNOLOGY LTD,        60.00,        58.00,        58.00,        56.00,        56.00,                   342000.00,6000, ,       165.00,        56.00
N,SM,DKEGL,D K ENTERPRISES GLOBAL L,        42.50,        43.00,        43.00,        42.15,        42.40,                   510150.00,12000, ,        50.40,        35.10
N,SM,DSML,DEBOCK SALE MARKETING LTD,        98.20,        98.95,        98.95,        95.20,        98.00,                  5288700.00,54000, ,       108.40,         5.75
N,SM,DYNAMIC,DYNAMIC SRVCS & SEC LTD,        46.20,        45.30,        47.50,        41.00,        45.70,                  2366100.00,54000, ,        49.80,        35.00
N,SM,E2E,E2E NETWORKS LIMITED,        60.00,        60.70,        60.70,        58.00,        58.00,                   474100.00,8000, ,        65.00,        35.55
N,SM,EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,       250.00,       250.00,       259.75,       250.00,       258.85,                   760650.00,3000, ,       259.75,        77.50
N,SM,GICL,GLOBE INTL CARRIERS LTD,        20.75,        21.75,        21.75,        21.75,        21.75,                   163125.00,7500, ,        21.75,        16.90
N,SM,GIRIRAJ,GIRIRAJ CIVIL DEVP LTD,        78.50,        82.40,        82.40,        82.40,        82.40,                    98880.00,1200, ,        96.60,        63.65
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,       257.85,       245.20,       254.00,       245.20,       245.20,                  1725200.00,7000, ,       258.85,        70.25
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,         8.75,         9.10,         9.10,         8.70,         8.70,                    53400.00,6000, ,        20.45,         6.65
N,SM,JAINAM,JAINAM FER ALLOYS (I) LTD,        88.50,        85.00,        91.50,        85.00,        91.50,                   353000.00,4000, ,       107.75,        69.70
N,SM,KOTYARK,KOTYARK INDUSTRIES LTD,        87.25,        86.50,        93.00,        82.10,        88.55,                  3325900.00,38000, ,       112.60,        67.90
N,SM,KSOLVES,KSOLVES INDIA LIMITED,       345.35,       312.50,       414.00,       312.50,       361.00,                 38625940.00,104000, ,      1718.20,       295.00
N,SM,LEXUS,LEXUS GRANITO (INDIA) LTD,        14.75,        14.70,        14.70,        14.65,        14.65,                    29350.00,2000, ,        22.50,        10.30
N,SM,MDL,MARVEL DECOR LIMITED,        28.10,        27.60,        27.60,        27.60,        27.60,                    55200.00,2000, ,        29.95,        21.00
N,SM,MHHL,MOHINI HEALTH&HYGIENE LTD,        23.00,        23.05,        23.05,        23.05,        23.05,                   138300.00,6000, ,        39.50,        17.10
N,SM,MITCON,MITCON CON & ENG SERV LTD,        51.35,        52.70,        52.90,        50.80,        50.80,                   625700.00,12000, ,        64.95,        33.10
N,SM,NIDAN,NIDAN LABS AND HEALTH LTD,        60.30,        60.60,        60.60,        57.30,        57.30,                  8129650.00,141000, ,        70.70,        51.60
N,SM,OSIAHYPER,OSIA HYPER RETAIL LTD,       181.00,       190.00,       215.00,       190.00,       214.50,                  1856740.00,9200, ,       257.00,       117.00
N,SM,OSWALSEEDS,SHREEOSWAL S AND CHE LTD,        45.15,        42.90,        45.00,        42.90,        45.00,                   351600.00,8000, ,        60.00,        28.00
N,SM,PARIN,PARIN FURNITURE LIMITED,        71.00,        70.90,        71.00,        70.90,        71.00,                   283800.00,4000, ,        71.00,        44.00
N,SM,PARTYCRUS,PARTY CRUISERS LIMITED,        56.20,        58.00,        58.95,        53.40,        57.80,                  8609500.00,152000, ,        58.95,        16.50
N,SM,PASHUPATI,PASHUPATI COTSPIN LIMITED,        80.00,        81.90,        81.90,        81.05,        81.25,                   520560.00,6400, ,        99.00,        50.00
N,SM,PAVNAIND,PAVNA INDUSTRIES LIMITED,       216.95,       210.00,       230.00,       210.00,       230.00,                   528760.00,2400, ,       230.00,       165.05
N,SM,QUADPRO,QUADPRO ITES LIMITED,        14.80,        14.85,        15.30,        14.85,        15.30,                   180900.00,12000, ,        18.80,        11.25
N,SM,REXPIPES,REX PIPES AND CABLES LTD,        49.10,        47.00,        47.00,        47.00,        47.00,                   188000.00,4000, ,        64.35,        26.00
N,SM,SARVESHWAR,SARVESHWAR FOODS LIMITED,        25.00,        23.00,        23.00,        23.00,        23.00,                    73600.00,3200, ,        37.85,        11.70
N,SM,SECURCRED,SECUR CREDENTIALS LIMITED,        52.60,        55.10,        55.20,        51.00,        55.20,                   195990.00,3600, ,        55.20,        12.00
N,SM,SHUBHLAXMI,SHUBHLAXMI JEWEL ART LTD,        14.00,        14.70,        14.70,        13.30,        13.45,                    97700.00,7000, ,        26.80,        11.20
N,SM,SIGMA,SIGMA SOLVE LIMITED,       586.80,       615.00,       615.00,       557.50,       566.50,                  3781020.00,6600, ,       615.00,        33.80
N,SM,SMVD,SMVD POLY PACK LIMITED,        22.00,        22.10,        22.50,        22.10,        22.45,                   313100.00,14000, ,        24.40,         7.40
N,SM,SONAMCLOCK,SONAM CLOCK LIMITED,        67.25,        65.65,        69.50,        63.35,        67.35,                   994650.00,15000, ,        70.20,        39.00
N,SM,SRIRAM,SHRI RAM SWITCHGEARS LTD,        12.70,        12.10,        12.10,        12.10,        12.10,                    72600.00,6000, ,        18.50,        11.20
N,SM,TARACHAND,TARA CHAND LOG. SOL. LTD.,        42.65,        42.90,        42.90,        42.80,        42.80,                   257000.00,6000, ,        52.35,        26.00
N,SM,THEJO,THEJO ENGINEERING LIMITED,      1126.25,      1149.00,      1152.00,      1110.70,      1125.00,                  2213655.00,1950, ,      3950.00,       826.00
N,SM,TIRUPATI,SHREE TIRUPATI BALAJEE,        42.20,        43.00,        43.00,        40.20,        40.20,                  1362300.00,33000, ,        72.25,        26.05
N,SM,TRANSWIND,TRANSWIND INFRA LIMITED,         5.05,         5.00,         5.00,         5.00,         5.00,                    20000.00,4000, ,         8.30,         3.80
N,SM,UNIINFO,UNIINFOTELECOMSERVILTD,        38.60,        39.80,        40.50,        39.80,        40.50,                  3152200.00,78000, ,        40.50,        15.50
N,SM,UNITEDPOLY,UNITED POLYFAB GUJ. LTD.,        15.05,        14.30,        15.80,        14.30,        15.80,                  2629800.00,180000, ,        59.75,         8.20
N,SM,VCL,VAXTEX COTFAB LIMITED,       129.00,       123.00,       130.00,       122.55,       130.00,                   748200.00,6000, ,       130.00,        17.00
N,SM,VMARCIND,V MARC INDIA LIMITED,        31.95,        32.00,        33.75,        31.90,        33.75,                   389850.00,12000, ,        45.00,        25.35
N,SM,VSCL,VADIVARHE SPCLTY CHEM LTD,        31.65,        30.10,        30.10,        30.10,        30.10,                    90300.00,3000, ,        35.05,         8.85
N,SM,ZODIAC,ZODIAC ENERGY LIMITED,        27.80,        29.15,        29.15,        29.15,        29.15,                   349800.00,12000, ,        32.60,        12.25
